id,collection,dc.contributor.advisor,dc.contributor.author,dc.date.issued,dc.description,dc.description.abstract,dc.identifier,dc.identifier.uri,dc.language,dc.publisher,dc.title,dc.type
"2c6b07ac-2fb1-495d-850e-5c60d0d951e9","11250/2732886","Svendsen, Siv","Holmen, Elen Johanne","2024",,"Denne masteroppgaven utforsker hvordan matematiske samtaler utvikler seg blant elever i første klasse når de jobber med pedagogiske escape rooms. Problemstillingen som ble utforsket var: «Hvordan utvikler en gruppe førsteklasseelevers matematiske samtaler seg når de jobber med pedagogiske escape rooms?».

For å besvare problemstillingen ble det benyttet en kvalitativ tilnærming med observasjon som metode. Observasjonene ble gjennomført med lydopptak av fire elever, under tre økter med pedagogiske escape rooms. Datamaterialet besto av transkripsjoner av alle de tre gjennomføringene. Ut fra rammeverket til Mercer og Wegerif (1999) og Drageset (2015) ble transkripsjonene fra hver økt analysert, for å lettere kunne se om det skjedde en endring i elevenes samtalemønstre.

Analysen av datamaterialet viste at elevenes matematiske samtaleferdigheter utviklet seg gradvis mot en mer samarbeidsorientert og utforskende tilnærming etter deltakelse i pedagogiske escape rooms. Dette resulterte i tydeligere og mer presise matematiske språkuttrykk, bedre resonnering og argumentasjon, samt evnen til å korrigere egne feil, noe som fremmet selvkorrigering og kritisk tenkning.

Denne masteroppgaven gir verdifull innsikt i hvordan pedagogiske escape rooms kan være en effektiv tilnærming for å fremme utviklingen av førsteklasseelevers matematiske samtaler og styrke deres ferdigheter og forståelse innenfor matematikk. For å oppnå en enda dypere forståelse av førsteklasseelevers matematiske samtaler, bør det gjennomføres mer forskning på nettopp dette i begynneropplæringen.

Nøkkelord: Pedagogiske escape rooms, matematiske samtaler, kommunikasjon.||This master’s thesis explores how mathematical conversations develop among first-grade students when working with educational escape rooms. The research question investigated was: “How do a group of first-grade students’ mathematical conversations develop when they work with educational escape rooms?”.

To answer this question, a qualitative approach with observation as the research method was used. The observations were conducted with audio recordings of four students during three sessions. Using the frameworks of Mercer and Wegerif (1999) and Drageset (2015), the transcriptions from each session were analysed to better understand any changes in the students’ conversation patterns.

The analysis of the data revealed that the students’ mathematical conversation skills gradually developed towards a more collaborative and exploratory approach after participating in educational escape rooms. This resulted in clearer and mor precise mathematical expressions, improved reasoning and argumentation, and the ability to correct their own mistakes, which promoted self-correction and critical thinking.

This master’s thesis provides valuable insights into how educational escape rooms can be an effective approach to promote the development of first-grade students’ mathematical conversations and strengthen their skills and understanding in mathematics. To gain an even deeper understanding of first-grade students’ mathematical conversations, further research should be conducted in early elementary education.

Keywords: educational escape room, mathematical conversations, communication, early elementary education.","no.usn:wiseflow:7057718:59750201","https://hdl.handle.net/11250/3142253","nob","University of South-Eastern Norway","Førsteklasseelevers matematiske samtaler ved bruk av pedagogiske escape rooms","Master thesis"
"2f60ea03-8506-43a9-afe3-791594329faa","11250/2732886","Houman Sadri","Spilling, Juni","2023",,"This thesis examines the accessibility of LGBTQIA+ representative books primary school pupils have access to on the online learning platforms Salaby, SkoleStudio, and Skolen. The study was done by recording and presenting the English books in the designated libraries for years 1 – 10, as the pupils receive access to the libraries of years above and below them on the platforms. All pupils deserve to receive good and authentic LGBTQIA+ representation to positively affect their self-image, help develop their identity, and to give them good role models and depictions of LGBTQIA+ individuals' experiences.



The representation found in the books got categorized into explicit and implicit representation, where explicit representation is preferred to ensure the pupils are aware of the representation. After that, the books were analyzed thematically to identify different types of representation and which sexualities get depicted. The different types of representation highlighted in the study are authentic vs. sensationalized representation and the main character vs. supporting characters being representative. The thesis also discusses the perceived heteronormativity, queerbaiting, performativity, stereotypical projections, and bisexual erasure. Given LK20's requirements for pupils' ability to discuss their identity, different ways of living, and respect for others, discussing LGBTQIA+ representation in schools becomes crucial, along with assessing whether the learning objectives can be achieved. 



The study's results showcased minimal LGBTQIA+ representation, wherein two (2) out of one hundred and eighty-nine (189) books contained LGBTQIA+ representation, Bi-Normal, and The Art of Being Normal. Both books contain authentic representation, where one book showcases the perspective of two transexual teenagers, and the other showcases the perspective of a Bisexual teenager. The books also contain characters who are explicitly homosexual, both gay men and one lesbian. However, no characters are expressed as queer/questioning, intersexual, asexual, or other sexualities outside of LGBT. Both books show heteronormative mindsets and victimization of LGBTQIA+ characters. There were also no books aimed towards the younger grades. Both books containing representation were aimed towards secondary school pupils. Additionally, the characters in both books might be too old for pupils in primary school age to relate to them, even if they have the necessary reading comprehension and abilities. This potentially leaves young pupils in Norway without proper access to LGBTQIA+ representation in books.||","no.usn:wiseflow:6794229:55213215","https://hdl.handle.net/11250/3080536","eng","University of South-Eastern Norway","Norwegian Pupils Access to LGBTQIA+ Representation Through 3 Online Libraries","Master thesis"
"319a49a6-1138-4396-834e-583bf4d8e107","11250/2732886","Eidsvig, Pål-Erik","Jørgensen, Camilla Hindborg","2024",,"Denne studien utforsker bruken av escape room som et alternativt vurderingsverktøy for å evaluere elevers problemløsningskompetanse i matematikk på 5. trinn. Ved å kombinere kvantitative og kvalitative metoder, inkludert tradisjonelle prøver og observasjon, analyseres elevenes prestasjoner og samarbeidsevner i ulike pedagogiske settinger. Resultatene indikerer at escape room kan være et effektivt middel for å engasjere elever og bedømme deres problemløsningskompetanse på en interaktiv og nyskapende måte. Funnene understreker betydningen av både individuelle ferdigheter og gruppedynamikk i prosessen med problemløsning.

I denne masteroppgaven undersøkes anvendelsen av escape room-aktiviteter som en alternativ tilnærming til vurdering av matematikkundervisning på ungdomstrinnet. I tråd med Læreplanen for kunnskapsløftet 2020 (LK20), som legger vekt på utforskning og problemløsning, utforskes det hvordan escape room-konseptet kan bidra til å evaluere elevers problemløsningskompetanse på en mer engasjerende og dynamisk måte sammenlignet med tradisjonelle skriftlige prøver.

Studien inkluderer fire elevgrupper med ulike ferdighetsnivåer fra flere klasser. Gruppene er differensiert basert på resultatene fra en innledende problemløsningsprøve og omfatter både sterke og svake elever, samt grupper med blandet nivå. Datainnsamlingen omfatter hvor elevprestasjonene måles gjennom skriftlige prøver, mens observasjoner gir innsikt i elevers samarbeidsstrategier og problemløsningsprosesser under escape room-aktiviteter.

Resultatene indikerer at escape room-aktiviteter kan bidra til å stimulere elevengasjementet og fremme samarbeid, samtidig som det gir læreren mulighet til å observere elevers matematiske forståelse og strategier i praksis. Imidlertid påpekes det også utfordringer knyttet til observatøreffekt, hvor elevenes bevissthet om å bli observert kan påvirke deres naturlige atferd. Forsøk på å redusere denne effekten inkluderer å gjøre observatøren kjent for elevene, samtidig som observatøren inntar en annen rolle under forskningen.||This study explores the use of escape rooms as an alternative assessment tool to evaluate fifth-grade students' problem-solving abilities in mathematics. By employing both quantitative and qualitative methods, including traditional tests and observation, students' performances and collaboration skills are analyzed across various educational settings. The results suggest that escape rooms can be an effective means of engaging students and assessing their problem-solving abilities in an interactive and innovative manner. The findings underscore the importance of both individual skills and group dynamics in the problem-solving process.

In this master's thesis, the application of escape room activities as an alternative approach to assessing mathematics education at the middle school level is examined. Consistent with the Curriculum for Knowledge Promotion 2020 (LK20), which emphasizes exploration and problem-solving, the study explores how the escape room concept can contribute to evaluating students' problem-solving abilities in a more engaging and dynamic manner compared to traditional written tests.

The study includes four groups of students with varying levels of ability from multiple classes. The groups are differentiated based on the results of a first problem-solving test and comprise both strong and weak students, as well as mixed-level groups. Data collection involves measuring student performance through written tests, while observations provide insight into students' collaboration strategies and problem-solving processes during escape room activities.

The results indicate that escape room activities can help stimulate student engagement and promote collaboration while providing teachers with an opportunity to observe students' mathematical understanding and strategies in practice. However, challenges related to observer effects are also noted, where students' awareness of being observed may affect their natural behavior. Attempts to mitigate this effect include making the observer known to the students while adopting a different role during the research process.","no.usn:wiseflow:7243250:61882579","https://hdl.handle.net/11250/3175860","nob","University of South-Eastern Norway","Undersøkelse av effektiviteten av escape room i evaluering av problemløsningskompetanse i matematikk","Master thesis"
"339ad2cc-ac2c-4eb7-bdd0-812f46411a01","11250/2732886","Siv Svendsen","Lindstad, Tomas","2022",,"I denne mastergradsavhandlingen er det gjennomført et aksjonsforskningsprosjekt om veiledet lek med bakgrunn i problemstillingen: Hvordan kan et aksjonslæringsprosjekt om veiledet lek som undervisningsmetode utvikle kompetansen til lærere i begynneropplæringen? Seks lærere på første trinn gjennomførte lekbaserte undervisningsmetoder i flere omganger og evaluerte dette i etterkant. Bakgrunnen for denne forskningen er knyttet til debatten om lekens plass i skolen. I fagfornyelsen har leken blitt forstått som en nødvendig aktivitet for trivsel og utvikling, og inkludert som en av aktivitetene som skal tilrettelegges for i skolens virksomhet. Det er både delte meninger om og usikkerhet rundt hvordan lek kan realiseres som læringsarbeid i skolen. Litteraturgjennomgangen avdekker at det finnes mye forskning om lekbasert pedagogikk og veiledet lek, men lite om hvordan denne kunnskapen kan oversettes til praksis. Funnene fra aksjonene avdekket at aksjonslæring egner seg som metode for å utvikle profesjonell kompetanse i lekbasert pedagogikk. I tillegg indikerer funnene at veiledet lek som undervisningsmetode kan gi rike muligheter for både lek og meningsfull opplæring i de grunnleggende ferdighetene. Ved å drøfte forskningsfunn med teori og forskning, har en utvidet teoretisk og praktisk forståelse for veiledet lek oppstått. Dette er presentert som en modell for veiledet lek. Den teoretiske og praktiske kunnskapen som er utviklet gjennom dette mastergradsarbeidet har gitt meg en begynnende kompetanse som profesjonell leker og økt trygghet i rollen som begynneropplæringslærer. I tillegg anser jeg også denne mastergraden som et bidrag til andre profesjonsutøveres kompetanseutvikling i lekbasert pedagogikk.



Nøkkelord: lekbasert pedagogikk, veiledet lek, kompetanseutvikling, aksjonsforskning, aksjonslæring, begynneropplæring||","no.usn:wiseflow:6600102:50706524","https://hdl.handle.net/11250/3013875","nob","University of South-Eastern Norway","«Men nå har vi fått enda et bein å stå på»: Et aksjonsforksningsprosjekt om veiledet lek som undervisningsmetode i begynneropplæringen","Master thesis"
"33f5e71c-eb46-4525-9a59-b19f03080c7d","11250/2732886","Hogsnes, Hilde Dehnæs","Jørgensen, Charlotte||Johnsen, Julie Nordaune","2023",,"Overgangen fra barnehage til skole er en stor begivenhet i mange barns liv. Det er også en stor begivenhet for foreldrene. Barna som starter i 1. klasse, skal gå mange år i skolen og forskning viser at samarbeidet mellom skolen og hjemmet kan være avgjørende for hvordan barna har det og gjør det på skolen. Det vil derfor være viktig å få til et godt samarbeid med hjemmet allerede fra starten av skoleløpet. For å få et innblikk i hva lærerne og foreldrene vektlegger i samarbeidet og hva de ønsker for å få til et godt samarbeid har vi tatt utgangspunkt i problemstillingen: «Hvordan få til et godt skole – hjem – samarbeid i barns overgang fra barnehage til skole, som foreldre og lærere oppfatter er til det beste for barna». 

Samarbeid er et abstrakt begrep og for å kunne få et innblikk i foreldrene og lærernes tolkning og forståelse av samarbeid ble det gjennomført en kvalitativ datainnsamling bestående av tre individuelle intervjuer av tre 1. klasse lærere og ett gruppeintervju med tre forelde på samme skole. Bakgrunnen for valg av intervju som metode ses i sammenheng med studiens fokus på samarbeid som skal oppfattes er til det beste for barna i overgangen. 

Funnene ble videre sett i lys av studiens to forskningsspørsmål, som indikerer at begge partene er opptatt av å få til et godt skole – hjem – samarbeid. Det kommer frem at informantene har ulike forventninger til samarbeidet og mengden kommunikasjon samarbeidet skal inneholde. De er også opptatt av relasjoner i samarbeidet, som bygger på tillitt og opparbeides gjennom dialog og kommunikasjon.||","no.usn:wiseflow:6794095:55198610","https://hdl.handle.net/11250/3081801","nob","University of South-Eastern Norway","Den avgjørende overgangen","Master thesis"
"3437384f-d574-4b79-8558-0b51dfabd782","11250/2732886","Brander, Tommi","Basit Ahmed, Rezheen||Phan, Anna","2023",,"Dette er en kvalitativ masteroppgave som bidrar til forskning innenfor spill i matematikkundervisning. Masteroppgaven handler om temaet Minecraft Education og målet med prosjektet har vært å belyse problemstillingen om Minecraft Education kan bli brukt i matematikklasserommet, og om elevene lærer noe av dette verktøyet. For å kunne tydeliggjøre og utforske problemstillingen på en grundig måte, er det tre forskningsspørsmål som er med på å belyse dette så godt det lar seg gjøre. Datainnsamlingen er hentet fra 7. trinn fra to forskjellige skoler, hvor Minecraft Education i matematikkundervisning var nytt for begge klassene. Elevene jobbet inne på en Minecraft-verden som vi formet selv, hvor det matematiske tema var brøk. 



Prosjektet har benyttet seg av tre metoder: observasjon, skjerm- og lydopptak og spørreskjema. Metodene har vært med på å fremheve samarbeidet til elevene, mulighetene og utfordringene Minecraft Education har, og elevenes handlinger og meninger om bruken av Minecraft Education som et verktøy i matematikkundervisningen. Masteroppgaven har et stort omfattende datamateriale, men fremhever fire sentrale funn, to fra hver skole. Funne er deretter analysert opp mot studiens teori, hvor hermeneutikk har fått størst rolle. Funnene har interessante samarbeidsmønstre, hvor alle gruppene jobber ulikt, men det finnes også likheter. Kort sagt er det noen grupper som er gode på å samarbeide og har hjulpet hverandre, men studien viser også til grupper der samarbeidet ikke er like godt. 



Resultatene viser til at over gjennomsnittet av elevene viste til positiv reaksjon på både Minecraft Education opplegget og samarbeidet innad i gruppene. Hvor godt elevene samarbeider, er forskjellig fra gruppe til gruppe, men elevene legger selv ord på at de synes det var bra å samarbeide med en annen, og at de fikk samarbeide på en ny måte. Det er mange muligheter og begrensninger innenfor bruken av Minecraft Education i klasserommet. Vårt bidrag til forskning, handler om å se på hvordan ulike elevgrupper har samarbeidet sammen på Minecraft Education. Vi analyserer fire ulike arbeidssituasjoner og dynamikker, hvor elevenes aktivitet er med på å belyse om elevene lærer av å bruke Minecraft Education som et verktøy. I tillegg ser også prosjektet på mulighetene og begrensningene innenfor Minecraft Education, og elevens reaksjoner på å møte brøkoppgaver i en ny kontekst.||","no.usn:wiseflow:6794131:55216440","https://hdl.handle.net/11250/3081802","nob","University of South-Eastern Norway","Brøk i pikselens paradis: Et kvalitativt prosjekt som ser på hvordan Minecraft Education kan bli brukt i klasserommet, med fokus på elevsamarbeid og hermeneutikk","Master thesis"
"37544fa7-616f-4619-a5a9-d16e3ec11545","11250/2732886","Storhaug, Knut Fonneløp","Larsen, Solvår","2023",,"Formålet med studien var å undersøke hvordan lærere kan arbeide for å etablere positive sosiale relasjoner til elever med alvorlige atferdsproblemer på 1.-7. trinn. Studien ser nærmere på hva alvorlige atferdsproblemer er, hvordan læreren kan arbeide for å etablere positive sosiale relasjoner, hva som kjennetegner en negativ lærer-elev-relasjon og hvordan læreren kan arbeide for å snu den.



Oppgaven viser til et sammenfall med egen profesjonsfaglig interesse, men også med tidligere forskning. Forskningen som fremheves viser særlig til at positive lærer-elev-relasjoner er svært viktige for elevenes læring, utvikling og trivsel, og spesielt for elever med alvorlige atferdsproblemer. Oppgaven viser også hvordan lærernes egenskaper og holdninger kan være avgjørende for å inkludere sårbare elever i skolens fellesskap. Lærer-elev-relasjonen og vennskap til jevnaldrende fremmer trivsel hos eleven, mens dårlige lærer-elev-relasjoner og mye negativ oppmerksomhet fra lærer, kan påvirke medelevers syn på enkeltelever, og dermed påvirke relasjonene mellom elevene.



Studiens metode er et kvalitativt forskningsdesign, og datainnsamlingen er gjort via semistrukturerte forskningsintervjuer. Utvalget består av 4 utdannede lærere, som alle har lang erfaring med å arbeide med elever med alvorlige atferdsproblemer. I analysen av funnene er det brukt en tematisk analyse med en hermeneutisk tilnærming. Dette for å få frem de dypere meningene og informantenes opplevelse av fenomenet.



Hovedfunnene viser at elever med alvorlige atferdsproblemer i betydelig grad utfordrer læreren i det daglige samspillet. Oppgaven viser hvordan lærerne er opptatt av å møte elevene med gjensidig tillit, respekt og anerkjennelse. Oppgavens utvalg viser et ønske om å være en trygg voksen også for de elevene som særlig utfordrer deres lærerprofesjon. De ser også på positive lærer-elev-relasjoner som svært viktige for elevenes trivsel, læring og utvikling. Oppgavens funn samsvarer med tidligere forskning på feltet, og viser særlig til at ny forskning kan gi viktige bidrag til å forstå betydningen av lærer-elev-relasjonen i kvalitative studier, også med elever med alvorlige atferdsproblemer som informanter.||","no.usn:wiseflow:6794175:55221575","https://hdl.handle.net/11250/3080298","nob","University of South-Eastern Norway","Lærerens relasjonsbygging til elever med alvorlige atferdsproblemer på barnetrinnet","Master thesis"
"383c87de-e1df-4f6b-8d74-a19779db348c","11250/2732886","McWilliams, Cathryn Bronwyn","Jørgensen, Cecilie Caroline","2022",,"This thesis will base its findings on responses from five English language teachers through semi-structured interviews. The aim of the research is to investigate what language teachers today believe is the most beneficial way children acquire target language. Do language teachers prefer a target language only approach or a multilinguistic approach? I will furthermore discuss why the language teacher’s preference in teaching style affect the students’ sense of linguistic identity and cultural awareness. The role of the English subject is no longer only contained to the function and form of the language and must reflect the changing demographic of the world. By recognising diversity as a positive contribution to the classroom we contribute towards an inclusive society in the future.||","no.usn:wiseflow:6590860:50771962","https://hdl.handle.net/11250/3013885","","University of South-Eastern Norway","Target language use in the English classroom - A study of teachers' preferred approach to language acquisition","Master thesis"
"389114bc-a4ba-45f3-a924-15e6c6512ced","11250/2732886","Kongsgården, Petter A. ","Møllegård, Marthe Handal","2022",,"Med innføringen av fagfornyelsen og ny læreplan (LK20), ble de seneste tiårs fokus på profesjonsfellesskap i skolen ytterligere forsterket. Forskningslitteratur på feltet trekker klare linjer mellom velfungerende profesjonsfellesskap, læreres læring og utvikling og elevenes læringsutbytte. I lys av denne konteksten søker studien å gi en dypere innsikt i en skoles arbeid med implementering av LK20s vurdering for læring som en lærende organisasjon, der profesjonsfellesskapet som en arena for lærernes læring og utvikling vektlegges. Studien er gjennomført som en kasusstudie med et mixed methods forskningsdesign, og empiri er drøftet med utgangspunkt i forskningsspørsmål og relevant teori med hovedvekt på Senges (2006) teori om lærende organisasjoner.



Studien finner at skolen har både styrker og begrensninger når LK20s vurdering for læring skal implementeres. Skolens lærere er i stor grad motivert for og positivt innstilt til egen læring og utvikling. Sammen med en faglig oppdatert skoleledelse med et distinkt kunnskapsfokus, er dette et godt grunnlag for å bli en lærende organisasjon. Studien avdekker også et lærerkollegium med en sterk delings- og samarbeidskultur, som også sees som en styrke i utviklingen av lærende organisasjoner. Imidlertid kan det synes som at lærere med tettest kobling mot skoleledelsen er de som i størst grad opplever og erfarer skolen som en lærende organisasjon i implementeringsarbeidet. Utfordringen ligger i å trekke hele skolens lærerkollegium inn i skolens intensjoner og visjoner i implementeringen av LK20s VfL.||","no.usn:wiseflow:6590883:50774338","https://hdl.handle.net/11250/3013894","nob","University of South-Eastern Norway","""Det er ikke noe mitt opplegg, mine elever, mine ideer""","Master thesis"
"38cb4bc4-5c1b-4f2a-a3bb-a6742b75ff4b","11250/2732886","Nordahl, Julie","Olsen, Madelen Fjelldalen","2022","Full text not available","I de senere årene har leken fått en større plass i skolen, både nasjonalt og internasjonalt (Øksnes & Sundsdal, 2020, s. 108). Lekende tilnærminger til læring i norskfaget er et tema det er lite forskning på. Jeg ønsker derfor med denne masteroppgaven å bidra til å tette et kunnskapshull. Med denne studien forsøker jeg å få en innsikt i lærernes forståelse og erfaringer rundt lekens rolle på første trinn, med særlig fokus på norskfaget. For å avgrense oppgaven har jeg utformet to forskningsspørsmål. Det første forskningsspørsmålet er ”hvordan forstår lærere i førsteklasse bruk av lek som tilnærminger til læring?”. Det andre forskningsspørsmålet er ”hvilke erfaringer har lærere i førsteklasse med lekende tilnærmingsmåter til læring i norskfaget?”. For å undersøke disse spørsmålene har jeg gjennomført kvalitative intervju av strategisk utvalgte informanter. Dette er informanter som jeg på forhånd visste hadde god kjennskap og erfaring med temaet.



Resultatene i studien viser at informantene har ulike forståelser av lek i skolesammenheng. To av informantene forstår det slik at lekenende tilnærminger til læring er aktiviteter som er lærerstyrte, mens en informanter tenker på både lærerstyrt lek og elevstyrt lek som lekende tilnærminger til læring. Særlig rolleleken blir fremhevet i denne masteroppgaven som en sentral leke-form i norskfaget. Informantene opplever det som enklere å knytte rolleleken til skriveopplæringen, enn til leseopplæringen. Lesing er altså et område i norskfaget som informantene opplever det som vanskelig å gjøre lekinspirert. Motivasjon for læring trekkes fram av alle informantene i studien som en viktig begrunnelse for å bruke lekende tilnærminger til læring på første trinn.

Jeg håper at denne masteroppgaven bidrar til å gi innsikt til temaet, og inspirasjon for videre forskning på feltet.||","no.usn:wiseflow:6600102:50573952","https://hdl.handle.net/11250/3017598","nob","University of South-Eastern Norway","Lekende tilnærminger til læring","Master thesis"
"39f3afb3-b628-4b16-8b9c-9d8b6d93bea8","11250/2732886","Storhaug, Knut Fonneløp","Areklett, Lene","2022",,"Problemstillinga for denne studien er; Korleis kan læraren etablere læringsfremmande relasjonar til elevar med stille åtferd? Bakgrunn for problemstillinga er at eg i praksis har erfart at det er ei underkommunisert utfordring, og eg har sett at der er eit behov for meir forsking på elevar med stille åtferd. NOU 2009: 8 (2009) visar at elevar med stille åtferd har lågare skulefaglege presentasjonar, og eg ønska derfor å undersøke kva ein som lærar kan gjere for at eleven med stille åtferd skal kunne lære. Denne studien utforskar derfor særleg kor viktig lærar- elev relasjonen er, som ein viktig føresetnad for at eleven skal kunne lære. For å svare på problemstillinga er det gjennomført tre semistrukturerte, kvalitative intervju med tre erfarne lærarar.



Studiens teoretiske rammeverk byggjer på det sosiokulturelle læringssynet. Det vil sei at eg kan plassere eleven med stille åtferd i det sosiale klasserommet, der utfordringane blir særleg synlege. Utfordringane elevane med stille åtferd har med munnleg bruk av språket blir synlege i det sosiokulturelle klasserommet, då dei bryt med dei uskrivne reglane for korleis ein opptrer. Funna mine kan peike mot at informantane er klar over utfordringa stille åtferd førar med seg for eleven, men at dei opplever det som tidkrevjande og utfordrande, og at dei manglar verktøy for å arbeide spesifikt med eleven med stille åtferd. Informantane verdset lærar- elev relasjonen høgt og ser på den som viktig å bruke tid på.



Studiens funn visar at lærarane i stor grad fokuserer på at eleven skal vere munnleg aktiv, men ikkje i like stor grad fagleg aktive. Vidare peikar funna mot at lærarane har kunnskapar om læringsfremjande relasjonar, men praktiske implikasjonar som, til dømes tid, vil kunne hindre lærarane i å arbeide med og utvikle kunnskapar om, korleis lærarens relasjon kan påverke læring for elevar med stille åtferd. Leiinga verdset i følgje det valte teoretiske rammeverket læraren høgt og stolar på at læraren sjølv klarar å identifisere og legge til rette for elevane med stille åtferd, medan funna og teorien peikar mot at læraren manglar dei naudsynte verktøya. Eg ønsker at denne studien skal gi eit bidrag til kunnskapar og støtte mot lærarars refleksjonar og diskusjonar om betydninga av lærar- elev relasjonen og læring for elevar med stille åtferd. Vidare forsking bør ta utgangspunkt i elevens stemme og få fram eleven med stille åtferds tankar om læring og lærar- elev relasjon. 



Nøkkelord: Stille åtferd, lærar- elev relasjon, læring, læringsfremjande relasjon, munnleg kompetanse.||","no.usn:wiseflow:6590883:50772736","https://hdl.handle.net/11250/3013888","nno","University of South-Eastern Norway","Dei stille ropa om hjelp til læring i klasserommet","Master thesis"
"3a54acc8-6322-445c-b578-8f8c110fbe14","11250/2732886","Fon, Karl Petter","Hansen, Tobias Skuggedal","2023",,"Prosjektets bakgrunn: Kroppsøvingsfagets legitimeringsgrunnlag har blitt diskutert både nasjonalt og internasjonalt. Vinje et al (2021) stiller spørsmålet om vi har et forståelig kroppsøvingsfag, og hevder endringene som er gjort i ny læreplan (LK20) i praksis gjør det vanskelig for lærere å tolke faget likt. Kirk (2010) drøfter også endringer i faget. Han mener faget, slik det har blitt undervist til nå, med fokus på innlæring av idrettsteknikker, ikke er holdbart i fremtiden. Han viser til 3 mulige fremtider for kroppsøvingsfaget; uforandret fra dagens praksis med små endringer, reformert med store forandringer, eller utslettet som fag (Kirk, 2010). Kirk og Casey (2021) hevder modellbasert praksis er en mulig reform faget kan ta, som kan være en positiv, fremtidsrettet undervisningsform. Ved å bruke ulike pedagogiske modeller, kan man oppnå et bredere sett med læringsutbytter enn ved tradisjonell undervisning. Det er gjort lite forskning på modellbasert praksis på mellomtrinnet i en norsk kontekst. Med bakgrunn i dette ønsker jeg å erfare hvordan modellbasert praksis kan implementeres i en norsk kroppsøvingskontekst på mellomtrinnet.



Målet med prosjektet: Prosjektets mål er å løfte frem mine egne erfaringer med å implementere modellbasert praksis på mellomtrinnet i en norsk kroppsøvingskontekst. Datamaterialet i prosjektet skal drøftes opp mot norske styringsdokumenter, nasjonal og internasjonal forskning og erfaringer.



Metode: I mitt masterprosjekt har jeg brukt selvstudie av praksis som handler om å utforske sammensmeltingen av selvet og praksis (Casey et al., 2017). Selvstudium handler om å lære av erfaringer. LaBoskey (2004) beskriver erfaringsbasert selvstudium som en viktig forskningsmetode innenfor pedagogikken spesielt. Å lære av erfaringer og samtidig dele disse erfaringene gjør at andre lærere eller lærerstudenter kan ta med seg dette i sin egen praksis (LaBoskey et al., 2004, s. 819). Jeg har samlet empiri ved å skrive refleksjonslogg med utfordringer og positive erfaringer, samt hatt samtaler med kritisk venn. 



Resultater: Resultatene viser at mine erfaringer med modellbasert praksis var utfordrende og tidkrevende i starten. Når jeg satt rammene for undervisningen og elevene utviklet forståelsen av at kroppsøving er et læringsfag opplevde jeg at vi oppnådde et bredere og dypere læringsutbytte, en mer elevsentrert undervisning, og en bedre måte å skape relasjon til elevene på. Det er hovedfunnene i min erfaring med modellbasert praksis. 



Konklusjon: I selvstudie av min praksis, som besto av en implementering av modellbasert praksis, konkluderes det med at min erfaring rundt en slik praksis er god. Det oppleves at elevene får et bredere og dypere læringsutbytte, som treffer læreplanen på en annen måte enn den tradisjonelle undervisningen. En mer elevsentrert undervisning fører til at elevene tar mer ansvar for egen læring, får tillit til meg som lærer og tar med seg erfaringer i nye situasjoner. Konklusjonen er at modellbasert praksis kan være en måte å reformere faget på, basert på Kirks (2010) tre fremtider, samt en ny måte å operasjonalisere målene i læreplanen (LK20).||","no.usn:wiseflow:6834694:55216327","https://hdl.handle.net/11250/3079956","nob","University of South-Eastern Norway","«Hvordan erfarer en kroppsøvingslærer på mellomtrinnet en implementering av modellbasert praksis i en norsk kroppsøvingskontekst? - Et selvstudium av praksis","Master thesis"
"3ac39c3e-17d2-4654-9530-3054ca11afc9","11250/2732886","Lagerud, Stein","Aspdal, Karin Vilde Salvesen","2022","Full text not available","Gutter i skolen er et omdiskutert tema innenfor skoleforsking, noe det har vært i mange år. Den nyeste forskningen viser at det er flest gutter som trenger spesialundervisning, dropper ut av videregående skole og får dårlige karakter enn jentene (NOU 2019: 3). På bakgrunn av dette, har jeg stilt meg spørsmålet, som også er problemstillingen min: Hvordan er grunnskolen tilrettelagt for gutter?

Undersøkelsen foretas med utgangspunkt i kvalitativ metode og individuelle intervju. Data består av to mannlige lærere og to kvinnelige lærere, samt to gutte-elever. Alle jobber og går på skolen.

Utfra empiri ble det diskutert ulike funn, og oppgaven har vist at:

 * 
Lærerens språk- og stemmebruk kan være en bidragsyter til at gutter har det vanskeligere på skolen.

 * 
Lærerne er avhengig av et godt samarbeid mellom skole-hjem for å optimalisere skolehverdagen for guttene.

 * 
Den intensive opplæringen ikke er optimal, og bør forbedres.

 * 
Interessefeltet til guttene samsvarer ikke med den tradisjonelle

undervisningsformen.

 * 
Lærerne og elevene knytter ikke lek og læring sammen. Elevene snakker om lek

som en pause-aktivitet, og noe de får lov til å gjøre om de har gjort skolearbeidet

sitt. Lærerne sier det samme, og bruker stort sett lek som en ytre motivasjon.

 * 
Lærere tolker læreplanverket som at de må ha en tradisjonell undervisning, og at

den tradisjonelle undervisningen ikke er tilpasset gutter.

 * 
Elevenes oppfatning av skolen er lik lærerens, og de trives best med de praktisk-estetiske fagene. De synes det kan være lange dager, og ser ikke helt hensikten med å gå på skolen så lenge.

Avslutningsvis vil jeg reflektere rundt funnene, og hva disse betyr for gutter i skolen. Hensikten for oppgaven vil være å finne ut hva som kan forebygge at guttene dropper ut av skolen, samt at de trives bedre på skolen.||","no.usn:wiseflow:6600102:50589685","https://hdl.handle.net/11250/3013854","nob","University of South-Eastern Norway","Hvordan er grunnskolen tilrettelagt for gutter?","Master thesis"
