id,collection,dc.contributor.advisor,dc.contributor.author,dc.date.issued,dc.description.abstract[en_US],dc.description.abstract[nob],dc.description.version[en_US],dc.description[en_US],dc.identifier.uri,dc.language.iso[en_US],dc.publisher[en_US],dc.source.pagenumber[en_US],dc.subject.nsi[en_US],dc.subject[en_US],dc.title.alternative[en_US],dc.title[en_US],dc.type[en_US]
"024c4aa3-ee7b-4079-8e0d-2d2aefab6fe1","10642/6821","Moe, Mette","Brenden, Ida Martine||Fleischer, Mathilde","2023","I dette forskningsprosjektet har vi valgt å se på i hvilken grad mediet spiller en rolle for den responsen en får fra elevene når en bildebok blir presentert ved bruk av interaktiv tavle eller som fysisk bok ved høytlesning. Vi undersøker både elevenes fysiske og verbale respons, herunder ulike typer respons innenfor disse kategoriene. Temaet vi har tatt for oss belyses gjennom både nasjonal- og internasjonal forskning, samt ulike teoretiske perspektiver innenfor faget. I denne masteroppgaven er temaet elevrespons på høytlesning av en spesifikk bildebok. Vi har valgt å ta for oss boken «Herman – historier fra en udiagnostisert oppvekst». Problemstillingen vår er: «På hvilken måte spiller mediet en rolle for den fysiske og verbale responsen ved høytlesning av bildeboken?». Masteroppgaven har et kvalitativt forskningsdesign med empiri hentet fra observasjon og intervju som metode. Empirien består av observasjon av to grupper med elever og lærer på samme trinn, samt intervjuer av tilfeldig utvalgte elever innenfor gruppene. I hovedsak sammenligner vi gruppene og ser på hvordan responsen utspiller seg under høytlesningen. Resultatene fra observasjonene viser at mediet spiller en rolle for den fysiske og verbale responsen elevene gir under høytlesningen. Vi så også at responsen fra de etterfølgende intervjuene var ulik avhengig av hvilket medie som bildeboken ble presentert gjennom.


The thesis examines to which degree the use of different mediums, for example an electronic tablet or physical copy of a book, determines the pupils' response. Both physical and verbal response have been examined. The subject of the thesis is widely studied in both national and international research studies. Our thesis focuses on the pupils' response to the reading of a specific picture book titled «Herman – historier fra en udiagnostisert oppvekst». The problem to be addressed in our thesis can be summarized as follows: «What role does the format of the picture book play with regards to the physical and verbal response of the pupil when read aloud?» The research has been conducted using qualitative research methods, more specifically observation and interviews. We have observed two groups of pupils with their teacher in the same grade, in addition to interviewing a random selection of pupils within the groups. Our main focus has been comparing the two groups, considering the response of the pupils when hearing the book read aloud. Our data shows that the format plays a role when it comes to the physical and verbal response from the pupils during the reading session. We also noticed that the answers given in the interviews changed depending on the medium in which the book was presented.",,"publishedVersion",,"https://hdl.handle.net/11250/3095245","nob","Oslomet - storbyuniversitetet",,,,"Pupils’ response to the reading aloud of a picture book «Herman – historier fra en udiagnostisert oppvekst»","Elevrespons på høytlesning av bildeboken  ""Herman - en udiagnostisert oppvekst"". Spiller mediet en rolle?","Master thesis"
"046fb8b2-4212-4689-8747-23bdc1a7dbe7","10642/6821","Svanes, Ingvill Krogstad","Stenslie, Oda Andrea Haug","2022","Hensikten med oppgaven er å undersøke på hvilke måter en bildebok kan skape muligheter for kritisk tenkning i begynneropplæringen. Oppgavens problemstilling lyder som følger: På hvilke måter kan en bildebok skape muligheter for kritisk tenkning i begynneropplæringen? For å belyse problemstillingen, er det utviklet to forskningsspørsmål:

1.	Hvordan kan bildeboka Pølsetjuven brukes for å fremme elevenes perspektivtaking og evne til å se sammenhenger?
2.	Hvilke muligheter og hindringer for kritisk tenkning finnes i begynneropplæringsklasserommet på 2. trinn? 
Oppgaven har tatt del i prosjektet Kritisk tenkning i barneskolen. KriT er et flerfaglig prosjekt, med et mål om å utvikle en didaktikk for kritisk tenkning i barneskolen. Min oppgave er et bidrag til dette forskningsfeltet.

Gjennom videoobservasjon som metode, samt et kvalitativt intervju, har jeg samlet inn empiri, som er analysert. Resultatene er drøftet opp mot oppgavens teoretiske rammeverk, som blant annet består av kritisk tenkning, bildebøker, litterære samtaler og Klafki sin kategoriale danningsteori. Oppgaven ser på bildeboka som et praksisnært innhold med et potensiale for å belyse det mer abstrakte: kritisk tenkning. Resultatene som kommer frem, viser at arbeid med kritisk tenkning i begynneropplæringen er mulig. Bildeboka Pølsetjuven var innholdet, som la til grunnlag for elevenes arbeid med delelementer av hva det vil si å tenke kritisk. Resultatene viste at elevene i den aktuelle klassen, evnet å ta andre perspektiv og se sammenhenger. Ved å operasjonalisere begrepet, blir det lettere å oversette kritisk tenkning, for arbeid i klasserommet. Den litterære samtalen fungerte som en dialogisk arena, for å belyse elevenes tanker og tolkninger. Resultatene viste at tid ble en hindring i arbeidet med den kritiske tenkningen. Utvikling av kritisk tenkning skjer i et fellesskap, og vi må gi rom og tid for arbeid med dette. Viktigheten av å velge ut noe, blir understreket i denne oppgaven.


The purpose of the thesis is to investigate in what ways a picture book can create opportunities for critical thinking in beginner education. The problem of the thesis is as follows: In what ways can a picture book create opportunities for critical thinking in beginner education? To shed light on the problem, two research questions have been developed:

1. How can the picture book Pølsetjuven be used to promote students' perspective-taking and ability to see connections?
2. What opportunities and obstacles for critical thinking exist in the beginner training classroom in the 2nd stage?

The thesis has taken part in the project Critical Thinking in Primary School (KriT). This is a multidisciplinary project, with the goal of developing didactics for critical thinking in primary school. My thesis is a contribution to this field of research. Through video observation as a method, as well as a qualitative interview, I have collected empirical data, which has been analyzed. The results are discussed against the theoretical framework of the thesis, which includes critical thinking, picture books, literary conversations and Klafki's categorical theory of formation. The thesis looks at the picture book as a practical content with a potential to illuminate the more abstract: critical thinking. The results that emerge show that work with critical thinking in beginner education is possible. The picture book Pølsetjuven was the content, which formed the basis for the students' work with sub-elements of what it means to think critically. The results showed that the students in this class, were able to take other perspectives and see connections. By operationalizing the concept, it becomes easier to translate critical thinking, for work in the classroom. The literary conversation functioned as a dialogical arena, to illuminate the students' thoughts and interpretations. The results showed that time became an obstacle in the work with critical thinking. The development of critical thinking takes place in a community, and we must provide space and time for work on this. The importance of choosing something, is emphasized in this thesis.",,"publishedVersion",,"https://hdl.handle.net/11250/3031598","nob","OsloMet - Storbyuniversitetet","82",,"Kritisk tenkning||Begynneropplæring||Bildebøker||Kategorial danning||Perspektivtaking||Sammenhengsforståelser","A scientific study of how a picture book can facilitate critical thinking in beginner education","«Men eg vil ikkje vere tjuv» En vitenskapelig studie om hvordan en bildebok kan legge til rette for kritisk tenkning i begynneropplæringen","Master thesis"
"04b84836-19ff-4eb4-9f53-55d030a10c91","10642/6821","Bjørkvold, Tuva","Aarup, Annette||Torp, Emilie Sandnes","2022","I vår entreprenørielle masteroppgave har vi utviklet et brettspill med en tilhørende nettside, til bruk i begynneropplæringen. Oppgaven er et bidrag som tar sikte på å gjøre undervisning i nabospråkene dansk, svensk og norsk enklere for læreren, samt eksponere norske elever i begynneropplæringen for nabospråkene. Problemstillingen er som følgende:

Hvordan kan man utvikle et spill som eksponerer elever i begynneropplæringen for nabospråkene dansk, svensk og norsk?

Det er gjort tilpasninger både for å engasjere begynneropplæringseleven, og for at læreren enkelt skal ta i bruk ressursen. På bakgrunn av dette er forskningsspørsmålene som følgende:

o	Hvilke tilpasninger tilknyttet Nabospillet bør gjøres for å engasjere begynneropplæringseleven? 
o	Hvilke tilpasninger bør gjøres for at læreren enkelt kan ta i bruk Nabospillet i undervisningen?

Teorigrunnlaget for masteroppgaven og nabospråkspillet er hovedsakelig basert på styringsdokumenter, spillteori, nabospråksdidaktikk og begynneropplæringsteori. Spillutviklingen har foregått gjennom bruk av pedagogisk designforskning, der lærere og elever i begynneropplæringen har testet spillet gjennom tre sykluser. Observasjoner, video-opptak, videostimulert intervju og intervju med lydopptak etter utprøvingen av spillet har vært grunnlaget for videreutviklingen. Vi avdekket blant annet at elevene var engasjerte mens de spilte nabospråkspillet, og at de ble eksponert for nabospråkene. Samtidig viste datainnsamlingen fra syklus 1 at spillet måtte justeres, for å øke nabospråkseksponeringen, samt for å gjøre spillet enklere for læreren å ta i bruk. Masteroppgaven vår innebærer en muntlig del, og i den vil vi presentere utviklingsarbeidet gjennom syklus 2 og 3.


In our Entrepreneurial master thesis, we have developed a board game with an accompanying website for use in initial primary education (IPE). Our thesis’s purpose is to give the teachers in IPE a simpler way of teaching the neighboring languages (Norwegian, Swedish and Danish) to their students, and simultaneously expose the students to their neighboring languages. Our thesis statement is: 

How does one develop a game that exposes initial primary education students for the neighboring languages, Danish, Swedish and Norwegian?

With adaptions in order to engage the primary school student, and for the teacher to be easily able to use the resources, our thesis questions are: 

o	What adjustments associated with Nabospillet should be made to engage the initial primary education students?
o	What adjustments are needed for the teacher to be able to easily use Nabospillet in the classroom? 

The theoretical basis for the master thesis and neighboring languages game is mainly based on governances’ documents from the Directorate of Education, game theory, neighboring language didactics and theory connected to IPE. The game development has taken place using pedagogical design research, where teachers and students in beginner education have tested the game through three cycles. The basis for further development of the game after testing, has been observations, video recordings, video stimulated interviews and interviews with audio recordings based on the game testing. Our research uncovered that the students were engaged while playing the game and being exposed to their neighboring languages. At the same time the data collected from cycle1 uncovered the need for adjustments in order to achieve increased exposure to the neighboring languages and make the board game easier to use for the teacher. Our master thesis also includes an oral part where we address the findings and development in cycle 2 and 3.",,"publishedVersion",,"https://hdl.handle.net/11250/3026343","nob","OsloMet - Storbyuniversitetet","112",,"Nabospråk||Begynneropplæring||Pedagogiske spill||Dansk||Svensk||Norsk||Pedagogisk designforskning||Neighboring languages||Initial primary education||Pedagogical games||Danish||Swedish||Norwegian||Pedagogical design research","A neighboring language game for the initial primary education - The development of nabospillet","Nabospråkspill i begynneropplæringen - Utviklingen av nabospillet","Master thesis"
"09436479-ebc4-4821-82b2-7a2fec97d812","10642/6821","Giæver, Tonje Hilde","Østhaug, Maren","2023","Formålet med denne studien har vært å undersøke hvordan lærere på mellomtrinnet underviser om kildebevissthet og kritisk mediebruk. Jeg har undersøkt deres kunnskap knyttet til kildekritikk, samt hvilke didaktiske valg de gjør når det kommer til planlegging, gjennomføring og vurdering. For å finne ut av hvordan lærerne underviser i kildekritikk har det blitt gjennomført en kvalitativ intervjuundersøkelse. Jeg har intervjuet lærere på ulike skoler på Østlandet. Valget om å sette søkelyset på mellomtrinnet var fordi det er lite forskning på temaet og at innføringen av den nye lærerplanen i 2022 har et større fokus på kildekritikk. Studien indikerer at kildekritikk undervises på ulike måter, men at læreren vet hva som fenger elevene og bruker elevenes interesser inn i undervisningen. Det arbeides med kildekritikk i de fleste fag i skolen gjennom tverrfaglighet, men også egne undervisningsøkter. Elevene får opplæring i hva kildekritikk er og hvordan de skal bruke strategier for å være kritisk til kilder ol. Det ble avdekket at lærerne opplever at elevene er mer engasjerte når de lærer om kildekritikk enn når de lærer med kildekritikk.


The purpose of this study has been to investigate how teachers in primary school teach source criticism and critical media usage. I have examined their knowledge related to source criticism, as well as the didactic choices they make when it comes to planning, execution and assessment. To find out how teachers teach source criticism, I have conducted a qualitative interview survey. I have interviewed teachers from various schools in Eastern Norway. The choice to focus on primary school was because there is little research on the topic and the introduction of the new curriculum in 2022 has a greater focus on source criticism. The study indicates that source criticism is taught in various ways, but that the teacher knows what engages the students and incorporates their interests into the teaching. Source criticism is taught in most subjects in school through interdisciplinary teaching, but also through separate teaching sessions. Students are taught what source criticism is and how to use strategies to be critical of sources, etc. It was revealed that teachers experience that students are more engaged when learning about source criticism than when learning with source criticism.",,"publishedVersion",,"https://hdl.handle.net/11250/3097200","nob","Oslomet - storbyuniversitetet",,,,"Digital source criticism in primary school – A qualitative study form the teacher’s perspective","Digital kildekritikk på mellomtrinnet - en kvalitativ studie fra lærerens perspektiv","Master thesis"
"0b9fae6e-e859-4a19-95fb-c49aa9099ca2","10642/6821","Fredriksen, Bendik||Varkøy, Øivind","Bovim, Ingrid","2023","I denne masteroppgaven ser jeg nærmere på hvordan musikklærere på mellomtrinnet reflekterer rundt legitimering i musikkfaget overfor elevene sine. Det finnes flere ulike perspektiver på legitimering i forskningslitteraturen, og jeg har samlet eksempler på de mest sentrale perspektivene for en skolesammenheng. Jeg har også gjennomført kvalitative intervjuer av fire musikklærere fra forskjellige kommuner på Østlandet. Intensjonen med intervjuene er å finne ut av hvordan musikklærerne legitimerer musikkfaget overfor elevene sine, og hvordan lærerne jobber for å få elevene til å oppleve faget som meningsfullt. Ved hjelp av informasjonen fra intervjuene og tidligere forskning på legitimering, ser jeg på hvordan vi som musikklærere kan legitimere faget overfor elevene på ulike måter. Lærerne opplever at elevene spør dem om hvorfor de skal ha musikk på skolen, og det er ofte de eldste elevene som lurer. Musikklærerne som deltok i intervjuene har mange forskjellige svar på dette spørsmålet, fra det som har med nyttetenkning å gjøre, til det som handler om erkjennelse og danning. Musikklærerne kommer også med eksempler på at legitimering ikke nødvendigvis trenger å innebære ord, men kan gjøres gjennom undervisningen. 


In this master's thesis, I will investigate how fifth to seventh grade music teachers in Norwegian primary schools reflect on legitimation of the music subject to their pupils. There are several different perspectives on legitimation in existing research and I have gathered examples of the most important perspectives for a school context. I have also conducted qualitative interviews with four music teachers from different municipalities in Eastern Norway. The intention of the interviews is to find out how the music teachers legitimize the music subject to their pupils, and how the teachers work to make the subject meaningful for their pupils. Using the information gathered from the interviews and previous research on legitimation, I look at how we as music teachers can legitimize the subject in different ways towards pupils. The teachers find that the students ask them why they should have music as a subject in school, and it is often the oldest students who ask this question. The music teachers who participated in the interviews had many different answers to this question, from utilitarian thinking to music's potential for cognition and education. The music teachers also provide examples showing that legitimation does not necessarily have to involve words but can be done through teaching.",,"publishedVersion",,"https://hdl.handle.net/11250/3095202","nob","Oslomet - storbyuniversitetet",,,,"Teacher, why do we have music? A qualitative study of how music teachers reflect on the legitimation of the music subject to their pupils.","Lærer, hvorfor har vi musikk? En kvalitativ undersøkelse av hvordan musikklærere reflekterer rundt legitimering av musikkfaget overfor elevene sine","Master thesis"
"0e060ecb-6039-44bf-aafd-b53ac1312cba","10642/6821","Aaring, Vegard Fånes","Johansson, Sarah||Vaag, Trine","2023","Dette forskningsprosjektet retter seg mot kroppsøvingslæreres bakgrunn, deres forståelse av kroppsøvingsfaget og vurdering av elevene, med problemstillingen: «Hvordan vil bakgrunnen til kroppsøvingslæreren påvirke deres forståelse av kroppsøvingsfaget, valg av innhold og vurderingsgrunnlag?» Forskningsprosjektet baserer seg på en kvalitativ forskningstilnærming, der vi har valgt å benytte oss av semistrukturerte intervjuer som metode. Vi har til sammen gjennomført syv individuelle intervju, i aldersgruppen 25-50 år. Informantene jobber til daglig på forskjellige barneskoler i Oslo, Viken og Trøndelag. De har alle formell kompetanse i faget, og erfaringene deres fra kroppsøvingsundervisning strekker seg fra 1.-10.klasse. Vårt teoretiske rammeverk baserer seg på Pierre Bourdieus sosiale teorier, med et fokus på hans begreper om habitus, felt og kapital. Disse begrepene er blitt brukt for å forstå hvilken innvirkning vår bakgrunn har for hvordan vi forstår, oppfatter og handler, samt hvordan tidligere erfaringer er med på å gi oss en form for kapital. Det teoretiske rammeverket tar også utgangspunkt i det didaktiske arbeidet som gjøres av kroppsøvingslærerne. Her har vi fokus på den didaktiske trekanten, som et pedagogiske redskap for å planlegge og forberede undervisning. Dataene som er samlet inn ble senere transkribert og analysert, med utgangspunkt i en kollektiv kvalitativ analyse. Basert på analysens fire steg, kom vi frem til tre hovedtemaer: «Det vi har med oss i ryggsekken påvirker», «Kroppsøvingslærernes legitimering av faget» og «Dyktighet i kroppsøving – en blanding av innsats og ferdigheter». Studiens funn viser at det er flere faktorer som er med på å forme og farge kroppsøvingslærernes forståelse av faget; eksempelvis utdanning, deltakelse i idrett, militæret, samtaler med andre og gleden av å være i fysisk aktivitet. Valg av innhold bærer preg av idrettsaktiviteter, elevmedvirkning, alternative- og vri på tradisjonelle bevegelsesaktiviteter og tverrfaglighet. Det er ulikt hva kroppsøvingslærerne vektlegger i sin beskrivelse av den dyktige eleven, men vi ser at innsats og ferdigheter er hovedfokuset i intervjuene med de syv kroppsøvingslærerne.


This research project focuses on physical education teachers’ backgrounds, their understanding of the subject of physical education, and their assessment of students, with the research question; “How does the background of the physical education teacher`s background affect their understanding of the subject of physical education, choice of content and assessment criteria?” The research project is based on qualitative research approach, where we have chosen to use semi-structured interviews as the method. We have conducted a total of seven individual interviews, with participants in the age group 25-50. The informants work at different primary schools in Oslo, Viken and Trøndelag, and they all have formal qualifications in the subject, with experience teaching physical education from grades 1-10. Our theoretical framework is based on Pierre Bourdieu`s social theories, focusing on his concepts of habitus, field and capital. These concepts are used to understand how our background influences how we understand, perceive and act, and how past experiences contribute to form a capital. The theoretical framework also takes into account the didactic work carried out by physical education teachers, with a focus on the didactic triangle as a pedagogical tool for planning and preparing teaching. The data collected was later transcribed and analyzed, based on a collective qualitative analysis. Based on the analysis`s four steps, we found three main themes: “What we bring with us affects us”, The physical educations teacher`s legitimization of the subject” and “Skills in physical education – a combination of effort and ability”. The study`s findings show that several factors shape physical education teachers’ understanding of the subject, such as education, participation in sports, military service, conversation with others and the enjoyment of physical activity. The choice of content is characterized by sports activities, students' participation, alternative and creative approaches to traditional physical activities and interdisciplinary connections. There are differences in what physical education teachers emphasize when describing a skilled student, but we see that effort and ability are the main focus in the interviews with the seven physical education teachers.",,"publishedVersion",,"https://hdl.handle.net/11250/3095979","nob","Oslomet - storbyuniversitetet",,,,"Physical education teachers' understanding of the subject and their teaching practices: A qualitative study on the influence of the background of physical education teachers on their understanding of the subject, choice of content, and assessment of students","Kroppsøvingslærerens forståelse av faget og deres undervisningspraksis: En kvalitativ studie om hvilken påvirkning bakgrunnen til kroppsøvingslæreren har på deres forståelse av faget, valg av innhold og vurdering av elevene","Master thesis"
"107e5fe7-32d0-433a-8436-35cb433566f3","10642/6821","Aukland, Knut","Hansen, Simon Simchai","2022","Denne studien undersøker etiske kompetanser på mellomtrinnet i etikkundervisningen gjennom en intervensjon med VR-briller og 360-video. Rammeverket for studien er inspirert av pedagogisk designforskning, og tar sikte på å bidra praktisk og teoretisk. Studien er utført ved å utvikle en modell for etiske kompetanser bestående av kognitiv-, emosjonell- og handlingskompetanse, samt utvikle et undervisningsdesign som ble gjennomført med to intervensjoner, på to ulike klassetrinn (7. og 6. trinn). Problemstillingen for studien er: Hvordan kan et undervisningsdesign med VR-briller og 360-video fremme elevers etiske kompetanser i etikkundervisningen på mellomtrinnet? Problemstillingen er besvart gjennom tre forskningsspørsmål; hvordan og i hvilken grad fremmer undervisningsdesignet (1) kognitiv-etisk kompetanse, (2) emosjonell-etisk kompetanse og (3) handlings-etisk kompetanse. Det rike datamaterialet, bestående av elevtekster, intervjuer og observasjon, er grundig kodet i to runder og analysert ved hjelp av NVivo. Analysen er gjort med utgangspunktet i modellen for etiske kompetanser. Studien indikerer at undervisningsdesign ved hjelp av VR-briller fremmer etiske kompetanser og gir et innblikk i hva som preger den etiske tenkningen til elever på mellomtrinnet. Særlig interessant er elevenes utpregede tendens til å tenke etikk opp mot konsekvenser ved kognitiv-etisk kompetanse. Ved emosjonell-etisk kompetanse viser elevene at de klarer å ta flere ulike aktørers perspektiv. Elevene viser også stor tillit til omsorgspersoner ved handlingskompetanse. Noen løfter frem hevn og vold som handlingsvalg, som reiser interessante spørsmål i etikkdidaktikken. Gjennom analysearbeid og drøfting har jeg utviklet modellen for etiske kompetanser med flere underdomener. På denne måten bidrar studien til etikkdidaktikken ved å tilby en modell for etiske kompetanser, og fylle inn hull i forskingslitteraturen knyttet til hvordan elevene reflekterer etisk.


This study examines ethical competences in moral education for age 11-13 years through an intervention with VR glasses and 360-video. The framework for the study is inspired by educational design research and aims to contribute practically and theoretically. The study proceeds by developing a model for ethical competences consisting of cognitive, emotional and action competence, as well as developing and designing teaching materials that were tested with two interventions, at 6th and 7th grade. The primary research question of this study is: how can a teaching design with VR headset and 360-video enhance students' ethical competences in moral education for age 11-13 years? To answer this, the study explores three secondary research questions; how and to what extent does the instructional design support (1) cognitive competence, (2) emotional competence and (3) action competence. The rich data material, consisting of student texts, interviews and observation, is thoroughly coded in two rounds and analyzed using NVivo. The analysis is done with the model for ethical competences. The study indicates that an instructional design using VR glasses enhance ethical competences and provides insight into the characteristics of ethical reasoning of pupils aged 11-12 years. Particularly interesting is the students' distinct tendency to think ethics in relation to consequences, as part of the cognitive competence. Through emotional competence, the pupils show the ability to take the perspective of several different actors. The students also display great confidence in adults and caregivers in action competence. Some highlights revenge and violence as possible course of action, raising interesting questions in moral education. Through the analysis and the discussion, I further develop the model for ethical competences with new subdomains. In this way, the study contributes to moral education by offering a model for ethical competences and filling in gaps in the research literature related to how pupils reflect ethically.",,"publishedVersion",,"https://hdl.handle.net/11250/3028471","nob","OsloMet - Storbyuniversitetet","86",,"Etikkdidaktikk||Etiske kompetanser||Pedagogisk designforskning||VR||360video||Ethical competencies||Educational design research||Moral education","Ethical competences and VR in moral education","Etiske kompetanser og VR i etikkundervisningen","Master thesis"
"12da6846-73c4-4b80-8402-a119cbb73701","10642/6821","Sandvik, Margareth||Bubikova-Moan, Jarmila","Lia, Nora Marie","2023","Det er en utstrakt bruk av digitale enheter og ressurser i dagens klasserom. Formålet med denne masteroppgaven er å ta et dypdykk i bruken av én bestemt digital ressurs som brukes i begynnende leseopplæring og komme med faglige refleksjoner rundt appens bruk i skolen og muligheter for lærere og elever. I oppgaven diskuterer jeg problemstillingen «Hvordan kan bokstavspillet GraphoGame: lær norsk være en ressurs i begynnende leseopplæring på skolen?» og svarer på forskningsspørsmålene:
(1) Hvordan bruker lærere GraphoGame?
(2) Hvordan kan GraphoGame brukes til tilpasset opplæring?
(3) Hva er GraphoGames styrker og svakheter?
For å besvare problemstillingen har jeg gjennomført fire kvalitative intervjuer. Informantene er valgt på bakgrunn av ulik kjennskap til appen og erfaring med å bruke den. De fire informantene jobber i forskjellige kommuner, og hadde derfor ulik grad av opplæring i og oppfordring til å bruke appen. Spørsmålene i intervjuene tok utgangspunkt i forskningsspørsmålene, og omhandlet dermed hvordan lærerne brukte GraphoGame (GG), hvordan de oppfattet GG i lys av tilpasset opplæring og hva de så på som styrker og svakheter ved appen. I studien vektla lærerne at GG måtte brukes hyppig for å gi resultater, og at det var viktig å være tett på som lærer for størst mulig utbytte. Dette viser også forskning på feltet. Lærerne opplevde at de kunne ha tillit til at elevene jobbet med tilpassede oppgaver når de brukte GG, og mente at GG kunne brukes som en ressurs i å tilpasse leseopplæringen til den enkelte elev. De mente at appens adaptive dimensjon og variasjonen i oppgaver var styrker ved appen, men at det fantes forbedringspotensial blant annet når det kom til tilgjengelighet av resultater for læreren. Det ble også trukket frem at erfaringsdeling vil kunne fremme og forbedre bruk av digitale ressurser. I oppgaven presenterer jeg kort prosjektet «Gameplay: GraphoGame», der GG er under utvikling og det prøves ut en ny versjon der GG brukes som et kartleggingsverktøy i større grad. Dersom og når denne versjonen blir tilgjengelig for alle, vil det gjøre GG til en enda bedre ressurs for elevene både gjennom selvstendig arbeid med appen og gjennom læreres kartlegging og videre tilrettelegging som følge av resultatene appen henter inn. I min studie konkluderer jeg med at GG, under visse forutsetninger, kan være en ressurs som bringer med seg mye positivt i den begynnende leseopplæringen. Disse forutsetningene er at lærerne er tett på, spillet brukes hyppig i korte økter, elevene har forkunnskaper i bokstavlæring og vet hvorfor de spiller, lærerne bruker kartleggingen aktivt og spillet brukes sammen med annen undervisning. Disse forutsetningene bidrar til at GG kan styrke elevenes læring.


There is an extensive use of digital devices and resources in today’s classrooms. The purpose of this master’s thesis is to take a deep dive into the use of one specific digital resource that is used in the first reading instruction, and to discuss and reflect on the app’s use in school, and its opportunities for teachers and students. In the thesis I discuss the issue «How can the letter game GraphoGame: learn Norwegian be a resource in the first reading instruction in school?» and try to answer the following research questions:
(1)	How do teachers use GraphoGame?
(2)	How can GraphoGame be used for adapted education?
(3)	What are GraphoGames strengths and weaknesses?
To discuss the issue, I have conducted four qualitative interviews. The participants have been selected based on diversified knowledge of the app and experience of using it. The four participants work in different municipalities, and therefore had different degrees of training and encouragement to use it. The questions in the interviews were based on the research questions and consequently dealt with how the teachers used GraphoGame (GG), how they perceived GG in the light of adapted education and what they saw as strengths and weaknesses of the app. In the study, the teachers emphasized that GG had to be used frequently to produce results, and that it was important to guide the students for the greatest possible benefit. This was also revealed by research in the field. The teachers experienced having confidence that the pupils worked on adapted tasks when they used GG and thought that GG could be used as a resource in adapting the reading training to each individual pupil. They believed that the app's adaptive dimension and the variety of tasks were strengths of the app, but that there was potential for improvement, among other things, when it came to the availability of results for the teacher. It was also highlighted that experience sharing will be able to promote and improve the use of digital resources. In this thesis, I also briefly present the project «Gameplay: GraphoGame», where GG is under development, and an updated version is being tested where GG is used as a mapping tool to a greater extent. If and when this version becomes available to everyone, it will make GG an even better resource for students, both through independent work with the app and through teachers' mapping and further adapting of the reading instruction as a result of the data the app collects. The study concludes that GG, under certain conditions, can be a resource that brings many positives to the early reading education. When the teachers are guide closely, the game is used frequently in short sessions, the pupils have prior knowledge of letter learning and know why they are playing, teachers use the mapping actively and the game is used together with other teaching, use of GG can strengthen students’ learning.",,"publishedVersion",,"https://hdl.handle.net/11250/3096482","nob","Oslomet - storbyuniversitetet",,,,"GraphoGame as a resource in the first reading instruction","GraphoGame som ressurs i begynnende leseopplæring","Master thesis"
