id,collection,dc.contributor.advisor,dc.contributor.author,dc.date.issued,dc.description,dc.description.abstract,dc.identifier,dc.identifier.uri,dc.language,dc.publisher,dc.title,dc.type
"4e432c23-714a-4371-bfb7-9cbcdf932da9","11250/3034390","Winje, Øystein","Aunevik, Liv Andrea||Knutsen, Natalie","2024","Full text not available","Sammendrag
Målet med vår studie var å undersøke hvordan lærere praktiserer uteskoleundervisning, og hvordan en slik undervisningsmetode kan ha effekt på elevenes sosiale og faglige utvikling. Studiens problemstilling ble derfor: Hvordan kan lærere bruke uteskole på mellomtrinnet som en arena for å fremme både sosial og faglig utvikling hos elevene?

I studien brukes kvalitativ metode, hvor datainnsamlingsmetoden var både intervju og observasjon. Utvalget var tre kvinnelige lærere som jobbet på en barneskole med regelmessig uteskoleundervisning på mellomtrinnet. Datamaterialet ble gjennomgått og analysert ved bruk av tematisk analyse, og resulterte i to hovedtemaer med totalt fire underkategorier. Disse ble diskutert i lys av sosiokulturell læringsteori, erfaringspedagogikk og pedagogiske perspektiver på uteskole.

Første hovedtema omhandlet lærernes opplevelser av sosialisering og beskrev hvilke oppfatninger lærere hadde om sosialisering og om hvordan dette kunne fremmes. Dette temaet fikk underkategoriene relasjonsbygging i en uformell arena og fellesopplevelser.

Andre hovedtema var faglig relevans knyttet til uteskole, som omhandlet hvordan lærerne tilrettela for et faglig innhold i uteskolen. Underkategoriene var følgende: tenke utenfor boksen og teori anvendt i praksis.

Funnene som ble presentert viste at uteskoleundervisning bidro til positiv utvikling av sosiale og faglige forhold. Sentralt for praktisering av uteskole var særlig grundig planlegging og et gjensidig samarbeid.

Hovedsakelig konkluderte vår studie med at uteskole fremmet relasjonsbygging i en uformell arena, samtidig var positivt for samspillet mellom teori og praksis. Uteskole som undervisnings-metode forutsatte derimot mye planlegging, tid og ressurser.||","no.uia:inspera:237604432:50802964","https://hdl.handle.net/11250/3145442","nob","University of Agder","Hvordan kan lærere bruke uteskole på mellomtrinnet som en arena for å fremme både sosial og faglig utvikling hos elevene?","Master thesis"
"4ea31cad-26d1-47bb-8405-614571f5c76c","11250/3034390","Gjermund Torkildsen||Unni Wathne","Thorvaldsen, Thea Skjølingstad","2022","Full text not available","Sammendrag

Denne studien er en kvalitativ casestudie om lekbasert læring i matematikkundervisning på 2. trinn. Studien undersøker hvilke erfaringer to lærere på 2. trinn har med lekbasert læring i sin matematikkundervisning og hva som karakteriserer deres tilrettelegging av lekbasert læring i arbeidet med mønster. Jeg har benyttet meg av en sosiokulturell læringsteori i studien. Metodene jeg har brukt for å samle inn datamaterialet er intervju og observasjon. For å besvare det første forskningsspørsmålet har jeg analysert og drøftet datamaterialet fra intervjuene, og for å besvare det andre forskningsspørsmålet har jeg analysert og drøftet datamaterialet fra observasjonene.

Det kommer frem i studien at lærernes erfaring med lekbasert læring i deres matematikkundervisning kjennetegnes av at de begge legger til rette for aktiviteter hvor elevers samhandling og kommunikasjon med andre er sentralt. Videre fremgår det at den ene læreren legger til rette for meningsfulle aktiviteter, mens den andre læreren er på god vei mot det. Begge lærerne tilrettelegger for aktiviteter hvor produktivitet, kreativitet og fantasi er sentralt. Det kommer også frem av studien at lærernes tilrettelegging av lekbasert læring i arbeidet med mønster, karakteriseres av aktiviteter hvor samhandling og kommunikasjon med andre er sentralt. Videre er begge lærerne på god vei mot å tilrettelegge for aktiviteter som kan oppleves meningsfulle, samt hvor produktivitet, kreativitet og fantasi er sentralt. I tillegg viser resultatene knyttet til lærernes tilrettelegging av lek og matematikk i aktiviteter, at aktivitetene karakteriseres av at matematikken er utgangspunktet og leken trer inn. Resultatene knyttet til læreres rolle i lekpregede aktiviteter, karakteriseres av at de er satt i gang og styrt av læreren, samtidig som læreren også legger til rette for at barna får være aktive i egen læringsprosess og lærer gjennom å utforske og oppdage.


Nøkkelord: lek, lekbasert læring, lekbasert undervisning, matematikk og mønster.||","no.uia:inspera:109991135:22728400","https://hdl.handle.net/11250/3036505","","University of Agder","Tilrettelegging for lekbasert læring i matematikk på 2. trinn","Master thesis"
"4fe6e009-5402-45e4-adb2-45507e75533d","11250/3034390","Breive, Svanhild||Blomgren, Gro","Weld, Anne Maria","2024","Full text not available","Denne studien handler om elevers arbeid med en matteLIST-oppgave. LIST-oppgaver er oppgaver med lav inngangsterskel og stor takhøyde, der denne studien tar utgangspunkt i en slik oppgave, som er utviklet av Matematikksenteret under nettressursen matteLIST. 
Studien er en case-studie som tar utgangspunkt i tolv elever på tredje trinn, som samarbeidet i grupper om å arbeide med en matteLIST-oppgave. Formålet med studien er å finne ut av hva som karakteriserer elevenes arbeid med en matteLIST-oppgave innenfor de fire regneartene, og å finne ut av hva slags regnestrategier de benytter seg av i dette arbeidet. 

I datainnsamlingen ble det benyttet observasjon av elevene, i tillegg til at det ble gjort et supplerende intervju med elevenes matematikklærer for å gi kontekst rundt elevenes arbeid. Analyseverktøyet som ble tatt i bruk i studiens analytiske arbeid, er utviklet ut ifra egendefinerte kriterier, og er basert på blant annet sosiokulturell teori, problemløsning, motivasjon for læring i matematikk og regnestrategier innenfor de fire regneartene. 

Resultatene viser at elevene tar i bruk ulike problemløsningsstrategier i sine arbeid, der visuelle problemløsningsstrategier er fremtredende. I tillegg tar elevene i bruk flere varierte medierende redskaper, som konkreter, tegning og muntlig språk, for å kommunisere sin tenkning. Elevene viser også til mulige tegn på engasjement i løpet av arbeidet med oppgaven. Videre viser resultatene også at elevene bruker flere forskjellige regnestrategier i sine arbeid, eksempelvis tellestrategier, gjentatt addisjon og gjentatt subtraksjon. Resultatene av denne studien kan vise til at en matteLIST-oppgave kan gi elevene mulighet til å jobbe med og lære mye innenfor matematikken på én gang, i tillegg til å skape engasjement og motivasjon rundt arbeidet.||","no.uia:inspera:229823593:51750887","https://hdl.handle.net/11250/3140988","nob","University of Agder","Elever på 3. trinn sitt arbeid med en matteLIST-oppgave innenfor de fire regneartene","Master thesis"
"4ffb978a-060e-496f-b993-d5e14b3a84d5","11250/3034390","Ingeborg Eidsvåg Fredwall","Hjellup, Sara Hansen||Aadnevik, Malin","2023",,"Sammendrag
I denne studien har vi gjennomført en kvalitativ innholdsanalyse av syv skjønnlitterære tekster, med tilhørende tekstoppgaver og lærerveiledning hentet fra læreverket Norsk 2 fra Cappelen Damm. Vi ønsket å forske på lesemotivasjonens rolle i begynneropplæringen, og problemstillingen lyder derfor slik: I hvilken grad er utvalget av tekster med tilhørende tekstoppgaver og lærerveiledning i læreverket Norsk 2 med på å støtte lesemotivasjonen hos elever på 2. trinn. Den kvalitative innholdsanalysen ga oss muligheten til å analysere datamaterialet ut fra analysekategorier som vi utarbeidet med utgangspunkt i eksisterende teori og forskning på lesemotivasjon. Gjennom analysen fant vi at tekstenes tema ofte gjenspeiler elevenes erfaringshorisont og inneholder lite personbeskrivelser. Tekstoppgavene består i stor grad av kontrolloppgaver og lærerveiledningen legger ofte føringer for at tekstoppgavene skal fungere som utgangspunkt for samtale etter lesing. Lærerveiledningen legger opp til gjentakende lesing, både gjennom høytlesing og individuell lesing. Elevene møter lite valgmuligheter, samtidig som lærerveiledningene gir klare føringer for tekstarbeid. Mål for arbeidet med de ulike tekstene tydeliggjøres ikke for elevene. Lærerveiledningen legger i stor grad opp til samtaler rundt tekstenes innhold. På bakgrunn av vår drøfting av disse funnene, konkluderte vi med at læreverket i varierende grad kan støtte lesemotivasjonen hos elever på 2. trinn.

Abstract
In this study, we have conducted a qualitative content analysis of seven fiction texts, with accompanying tasks and teacher's guidance from Norsk 2 fra Cappelen Damm. We wanted to research: To what extent does the selection of texts with accompanying tasks and teacher's guidance in the Norsk 2 textbook help to support the reading motivation of students in the 2nd grade. Our research allowed us to analyze the data based on categories we established on existing theory and research on reading motivation. In this study we found that the texts often reflect the students' horizons of experience and contain few character descriptions. The tasks largely consist of control tasks, and the teacher's guide often lays down guidelines for them to function as a discussion starting point. The teacher's guide provides opportunities for repeated reading. There are few possibilities for pupils to make reading choices, and the teacher's guides provide clear guidelines for text work. There are no visible mastery goals. The teacher's guide provides opportunities to discuss reading to a large extent. On the basis of our discussion of these findings, we concluded that the textbook can to varying degrees support the reading motivation of students in the 2nd grade.||","no.uia:inspera:143798769:96541312","https://hdl.handle.net/11250/3077268","","University of Agder","Lesemotivasjon og utvalg av tekster i læreverk på 2. trinn","Master thesis"
"5304e154-48d0-4bb6-abc7-301be1c04e02","11250/3034390","Moseid, Elin","Helming, Hanna","2023","Full text not available","Sammendrag 
 
I denne masteroppgaven undersøker jeg følgende problemstilling: Hvordan kan lærere i 1.-2. trinn bruke litterære samtaler om bildebøker som handler om mat i en folkehelse og livsmestringsperspektiv?
 
For å finne svar på denne problemstillingen observerte jeg tre utvalgte lærere, to førsteklasselærere og en andreklasselærer som gjennomførte et undervisningsopplegg. Lærerne gjennomførte en høytlesing og en litterær samtale, med utgangspunkt i bildeboken Jeg vil aldri noen gang spise en tomat (2018), skrevet av Lauren Child. I tilknytning til opplegget, valgte lærerne selv hvilken arbeidsmetode og tilnærminger som de ønsket å bruke.
I tillegg gjennomførte jeg et individuelt intervju med lærerne, hvor de fikk komme med egne forslag til bildebøker og skjønnlitteratur om mat. For å supplere samtalen, ble også lærerne introdusert til Gro Dahles diktsamling Jeg kunne spise en ku (2012). 
 
Blant mine funn og resultater, viser det seg at lærerne ikke er bevisst over omfanget av litteratur som kan relateres til mat. Det var noen likheter og ulikheter mellom lærerne i forhold til valg av eksponeringsmetoder for bildeboken Jeg vil aldri noen gang spise en tomat (2018). Det var også forskjeller i hvordan lærerne planla for den litterære samtalen, og dette så ut til å påvirke hvordan elevene ble inkludert i samtalen, og hva slags samtaler som oppsto.||","no.uia:inspera:143798769:51134096","https://hdl.handle.net/11250/3080909","","University of Agder","""Han kan putte ertene i en kake, sånn grønnsakskake""

En kvalitativ undersøkelse om litterære samtaler om bildebøker som handler om mat i et folkehelse-og livsmestringsperspektiv","Master thesis"
"555237a9-9e05-41b1-9581-afb0e4e3258c","11250/3034390","Ertzeid, Ingrid Elizabeth","Hay, Albertine Tvinde","2024",,"I denne masteroppgaven undersøker jeg om det vil være rettskrivingsforskjeller på elevtekster
skrevet for hånd og på Chromebook. Jeg samler inn elevtekster fra sjuende trinn og
undersøker spesielt feil i bruken av dobbel konsonant og og/å i elevtekstene, og om
eventuelle feil fanges opp av retteprogram. Samtidig diskuterer jeg håndskriftens plass i
dagens samfunn. Elevtekstene analyserer og drøfter jeg i lys av relevant teori. Funnene i
oppgaven viser at det er forskjeller i elevenes rettskriving, noen mer tydelige enn andre. Det
er tydelige forskjeller i korrekt bruk av dobbel konsonant ut ifra hva teksten blir skrevet med,
altså for hånd eller på Chromebook, mens avvik i bruken av og/å ikke har like tydelige
forskjeller. Likevel kommer jeg fram til den konklusjonen at det er forskjeller, og at de fleste
feil vil rettes opp av retteprogrammene ved bruk av Chromebook. Videre har jeg forstått det slik at håndskriften kan bidra til bedre læring og fortsatt er viktig i skolen, og derfor også en viktig plass i dagens samfunn.||","no.uia:inspera:222050468:51864889","https://hdl.handle.net/11250/3137828","nob","University of Agder","Det er jo ingen feil når jeg skriver på Chromebook","Master thesis"
"55ced1e4-e5eb-4576-bfda-ffecbbc12fd6","11250/3034390","Vos, Pauline","Hassing, Agnes Eir","2022","Full text not available","I skolen ønsker de fleste lærere å finne undervisningsmetoder som fremmer læring, fører til utvikling, engasjement, motivasjon og mestring i matematikk. På grunn av tidligere forskning som sier at elever trenger varierte undervisningsmetoder, som både engasjerer og fremmer læring, ønsker jeg å prøve ut en ny undervisningsmetode. Formålet med studien er å se hvordan elever opplever en GPS-basert matematikkvandring. Studien tar for seg et sosiokulturelt perspektiv på læring, da matematikkvandringen dreier seg om gruppearbeid og samarbeid. På bakgrunn av dette er studiens problemstilling og forskningsspørsmål: 

Hvordan opplevde elevene matematikkvandring?
Hvordan opplevde elevene de realistiske matematikkoppgavene?
Hvordan opplevde elevene de kinestetiske matematikkoppgavene?

For å besvare studiens problemstilling og forskningsspørsmål har jeg benyttet meg av en kvalitativ metode. Metodene jeg har benyttet meg av til å samle inn datamateriale er semi-strukturerte intervjuer med lydopptak og observasjon. Det ble gjennomført fire gruppeintervjuer med fire forskjellige grupper, og et lærer intervju. Intervjuene ble transkribert og analysert ved hjelp av åpen koding og aksial koding. Det ble gjennomført en pilotundersøkelse i forkant av hovedundersøkelsen for å kvalitetssikre matematikkvandringen. 

Hovedfunnene for denne studien er at elevene hadde en positiv opplevelse av matematikkvandringen, uavhengig av elevenes holdninger til matematikk. Elevene uttrykket å ha opplevd matematikkvandringen som gøy, morsom og annerledes. De viste mye motivasjon og engasjement for aktiviteten, da flere ønsket å gjennomføre den på nytt. Elevene likte spesielt godt å arbeide kinestetisk, være i fysisk bevegelse og bruke kroppen underveis i aktiviteten. Selv om studien begrenser antall informanter, da det kun var fire elevgrupper som ble intervjuet, kan funnen gjelde for flere elever.||","no.uia:inspera:109991212:56866049","https://hdl.handle.net/11250/3036514","","University of Agder","Meningsfull matematikkundervisning i skolens uteområde","Master thesis"
"5d5bf6ba-8a98-425f-b062-91a02426e21e","11250/3034390","Torkildsen, Gjermund||Wathne, Unni","Barka, Margrethe Næss||Hjort, Anne Mette","2022",,"Denne studien er en kvalitativ casestudie om tilrettelegging for lekbasert læring i matematikk på 1.trinn, spesifikt relatert til arbeid med tall og telling. Formålet med studien er å undersøke hvordan to lærere på 1.trinn erfarer å arbeide med lekbasert læring, og hvordan en lærer tilrettelegger for lekbasert læring i sin matematikkundervisning i arbeidet med tall og telling. Studien vår tar utgangspunkt i det sosiokulturelle synet på læring. I tillegg benytter vi teori om lek, lekbasert læring og læring innenfor tall og telling.

Vi benyttet oss av observasjon og intervju som metode. Datainnsamlingen foregikk over en periode på fire uker. Observasjonene ble gjort med både videoopptak og feltnotater. Analysen av lærernes utsagn og tre utvalgte aktiviteter ble gjort gjennom egenutviklede analyseverktøy basert på kategorier og kriterier, utviklet med utgangspunkt i vårt teoretiske grunnlag.

Resultatene indikerer at lærerne i stor grad vektlegger lek i sin matematikkundervisning. Lærerne erfarer ulike sider ved lekbasert læring. Både at å tilrettelegge for lekbasert læring krever mer innsats, men også betydningen det har for elevenes læring og trivsel. Når vi ser på de ulike typene lek, er lærerstyrt og veiledet lek mest fremtredende i øktene der læreren har planlagt et matematisk mål for aktiviteten. Aktivitetene læreren hadde planlagt var lekbaserte ved at de la opp til frihet, fantasi, var lystbetonte og gav rom for sosial samhandling og kommunikasjon. Muligheten for fri lek var mest fremtredende når elevene ble gitt friheten til å velge og styre aktiviteter selv. Vi observerte likevel at læreren brukte elevenes lek til å legge til rette for utvikling innenfor tall og telling. Et av de mest fremtredende grepene læreren tok i bruk i sitt arbeid med tall og telling var bruk av konkretiseringsmateriell.||","no.uia:inspera:109991135:20886122","https://hdl.handle.net/11250/3036484","","University of Agder","Tilrettelegging for lekbasert læring i arbeidet med tall og telling","Master thesis"
"5da1ab52-f6f1-4ecd-91ed-5c844c5ea65b","11250/3034390","Elin Arnesen Moseid","Camilla Valseth","2024",,"Sammendrag:
Problemstillingen for denne masteroppgaven er: Hvordan kan bildebøkene Odd er ett egg og Ulf er uvel bidra til samtale om følelser med elever på 2.trinn? Og hvordan kan man knytte arbeidet rundt følelser, samtalen og litteraturen til det tverrfaglige temaet folkehelse og livsmestring i klasserommet? 
Hvordan bildeboken kan være en døråpner og invitere til samtale om følelser er det overordna temaet i oppgaven. Det jeg ønsker å se nærmere på er hvordan bildebøker kan brukes som en invitasjon til samtale med barn om ulike følelser, tanker og refleksjoner som ofte oppstår i den estetiske leseprosessen. Lesingen har en egenverdi og er et mål i seg selv utover bare å tilegne seg informasjon. Den gir oss muligheten til å utforske og stimulerer vår fantasi og kreativitet. Når vi leser og klarer slippe oss frie i den estetiske leseprosessen kan vi få muligheten til å unnslippe virkeligheten med og rett og slett bare synke inn i en god bok med avslapning og nytelse. Lesing kan også være kilde til ulike følelser og skape en form for innsikt og forståelse av eget og andres liv. 
I dag finnes et stort utvalg av bildebøker som på ulike måter kan vekke følelser hos leseren. Jeg har derfor valgt å avgrense utvalget og tar for meg to bildebøker som jeg studerer i lys av problemstillingen. De to bøkene jeg har valgt er Odd er ett egg skrevet og illustrert av Lisa Aisato og Ulf er uvel skrevet av Rebecca Wexelsen og illustrert av Camilla Kuhn. I oppgaven vil jeg vektlegge hva en bildebok er og hvordan den virker, hvordan tekst og bilder samarbeider i bildeboken, leselyst og motivasjon og hva en samtale er. Oppgaven består også av analyser av de to bildebøkene. I analysene er paratekstene, oppslag, sidevendinger og fargebruk og motiv og tematikk hovedfokuset. Disse to analysene av bildebøkene danner grunnlaget for å forstå hvordan de kan fungere som invitasjon til samtale om følelser. Videre i oppgaven kommer drøftingsdelen. Her kommer jeg inn på hvorfor og hvordan de to valgte bildebøkene er fine å bruke som invitasjon til samtale om følelser med elever på 2. trinn. Videre i drøftingsdelen ser jeg på hvordan man kan knyttet arbeidet med følelser, samtalen og litteraturen med det tverrfaglige temaet folkehelse og livsmestring. Funnene, tankene og refleksjonene som har oppstått i arbeidet rettet mot problemstillingen er sammen med på å forme oppgavens konklusjon og avslutning.  
 
Abstract:  
The problem statement for this dissertation is: How can the picture books ‘Odd is an egg’ and ‘Ulf is unwell’ contribute to conversations about feelings with 2nd grade students? Additionally, how can you tie in the work surrounding feelings, conversations, and the literature to the interdisciplinary topic regarding public health and life skills in the classroom? 
The main theme in the assignment is how picture books can create a space for conversations about feelings. I want to research how picture books can be used to instigate conversations with children regarding various feelings, thoughts and reflections that often occur in the process of reading. Reading has an intrinsic value far beyond simply gaining information, it gives us the opportunity to explore our fantasies and creativity. We can fully immerse ourselves in the process of reading and escape the real world simply by reading a good book with relaxation and enjoyment.  Reading can also create various feelings and a form of understanding of our own, and others’ lives. 
Today there are a huge variety of picture books that can elicit emotions with readers. Considering the problem statement, I have chosen to study two picture books; ‘Odd is an egg’ written and illustrated by Lisa Aisato and ‘Ulf is unwell’ written by Rebecca Wexelsen and illustrated by Camilla Kuhn. In the assignment, I will highlight what a picture book is, how it works, how text and pictures work together, desire and motivation to read and what a conversation is. The assignment also includes an analysis of both picture books with the focus being on the paratexts, spreads, page turns and colours, motive and subject matter. The two analyses will provide the basis around understanding how picture books can work to instigate conversations about feelings. I will also critically analyse why and how the chosen picture books are particularly good to use to create conversations regarding feelings with 2nd grade students. I also look at how you can tie findings regarding feelings, thoughts, and reflections with the interdisciplinary topic regarding public health and life skills. The conclusion of the assignment has been based on the findings and reflections that occurred whilst researching the problem statement.||","no.uia:inspera:222050259:24105914","https://hdl.handle.net/11250/3154337","nob","University of Agder","Bildeboken i rommet, kan få følelsene til å tromme","Master thesis"
"5db77362-1c6d-41f6-8be3-e32e5c2c442b","11250/3034390","Carlsen, Martin","Rossevatn, Daniel||Ødegaarden, Vibeke Aaby","2022",,"Denne studien handler om hvordan én matematikklærer i 2. klasse tilrettelegger for lekbasert læring i matematikk. Vi har valgt kvalitativ forskningsstrategi, fordi vi ønsker å gå i detalj på hvordan én lærer tilrettelegger for lekbasert læring i matematikk. Det sosiokulturelle læringssynet ligger som grunnlag i vår studie. Formålet med studien er å få innsikt i hvilket syn læreren har på lek og dens relevans i skolen, samt hvordan hun planlegger og gjennomfører lekbasert læring i matematikk. Studien skal gi svar på to forskningsspørsmål: «Hvilket syn har læreren på lek og dens relevans i matematikk?» og «Hvordan og hvorfor bruker læreren lek i matematikkundervisningen?». For å svare på forskningsspørsmålene på best mulig måte, valgte vi å både bruke intervju og observasjon som metode. Ved å bruke intervju er hensikten å hovedsakelig svare på førstnevnte forskningsspørsmål, mens målet med observasjon er å hovedsakelig besvare det andre forskningsspørsmålet. 

Resultatene fra studien viser at læreren vektlegger lekbasert læring i sin undervisning. Læreren påpeker flere fordeler ved å bruke lekbasert læring, som at elevene får være utforskende, som er et av kjerneelementene i matematikk. Elevenes samarbeid kommer også frem som noe læreren mener er svært viktig, og som skjer når elevene arbeider på en lekbasert måte. Hun presiserer også at hun mener at lekbasert læring kan føre til at færre elever «faller av» skolen, og er mer engasjerte. Læreren bruker lekbasert læring, eksempelvis ved bruk av rollelek. Funnene i denne studien er særlig relevante for lærere som ønsker å bruke med lekbasert læring og andre som ønsker innspill på hvordan dette kan gjøres og hvorfor dette er viktig.||","no.uia:inspera:109991212:20335557","https://hdl.handle.net/11250/3036503","","University of Agder","Lekbasert læring i matematikk","Master thesis"
"5dfdf843-c821-4483-806f-3f65f1344cd4","11250/3034390","Hartveit Lie, Janaina","Berntsen, June||Andersen, Line Schanke","2023",,"I denne studien har følgende problemstilling blitt undersøkt: Hvilke erfaringer har PP-rådgivere med å arbeide med tidlig innsats når det gjelder kompetanseutvikling i skolen? Formålet med studien har vært å løfte frem PP-rådgivernes erfaringer i dette arbeidet, og få frem hvilke muligheter og utfordringer de opplever i forhold til å oppfylle mandatet om kompetanse- og organisasjonsutvikling. Videre var hensikten å finne ut hvilken betydning mer kompetanseutvikling om tidlig innsats i skolen har for elever, og særlig elever med særskilte behov. Studien har et kvalitativt design med forskningsintervju som metode. Det ble gjennomført syv intervjuer med PP-rådgivere fra ulike kontorer, og empirien fra intervjuene dannet grunnlag for å besvare problemstillingen.

Funnene fra studien viser at PP-rådgiverne i mye større grad arbeider med sakkyndige vurderinger fremfor kompetanseutvikling. Informantene virker til å ha lite erfaringer med kompetanseutvikling om tidlig innsats, men de fleste har et ønske om å gjøre mer av det og har tro på at det kan bidra til at mengden spesialundervisning minker. For informantene virker tid og kapasitet knyttet til individsaker til å sette en begrensning for å kunne arbeide mer systemrettet med kompetanseutvikling. For at PP-rådgiverne skal ha større mulighet for å drive med kompetanseutvikling om tidlig innsats er det behov for en klargjøring av PPTs oppgaver og vektleggingen av disse.||","no.uia:inspera:143767731:23698748","https://hdl.handle.net/11250/3078331","","University of Agder","PP-rådgivernes arbeid med tidlig innsats som fokusområde for kompetanseutvikling i skolen","Master thesis"
"5f4f4ee0-4573-4f45-8eb2-7f41590feeba","11250/3034390","Hennig, Reinhard","Berentsen, Karoline||Wehus, Malene Risdal","2024",,"I denne masteroppgaven forsøker vi å besvare den overordnede problemstillingen: “Hvordan kan fantastisk litteratur være nyttig i arbeidet med livsmestring i norskfaget?”. For å svare på dette har vi valgt ut to bokserier innenfor sjangeren fantastisk litteratur for barn og unge. Disse er: Polly og Buster og Arkin: Lysets vokter. For å besvare problemstillingen vil vi foreta en grundig litterær analyse. Dette gjør vi i form av nærlesing av disse verkene, med fokus på tre utvalgte forskningsspørsmål som går dypere inn på problemstillingen. Etter at vi har analysert begge verkene vil vi foreta en sammenlikning av disse, og videre drøfte det didaktiske potensialet basert på våre funn. Funnene våre viser i korte trekk at de utvalgte verkene har fordeler ved seg som gjør at de kan egne seg til å jobbe med livsmestring i norskfaget, men det finnes også visse utfordringer knyttet til bruken av disse i en didaktisk sammenheng.||","no.uia:inspera:222050468:3278344","https://hdl.handle.net/11250/3140276","nob","University of Agder","Hvordan kan fantastisk litteratur være nyttig i arbeidet med livsmestring i norskfaget? 
En analyse av Sally Rippins ""Polly og Buster"" og H.L. Phoenix’ ""Arkin – Lysets vokter"" med fokus på følelser, sorg og hovedkarakterens emosjonelle utvikling.","Master thesis"
"5f59cfd9-edcb-44ce-bf49-f6853bf52a31","11250/3034390","Aasland, Erik||Nyberg, Gunn","Larsen, Vegard Voreland||Ulvseth, Nicklas","2023","Full text not available","Denne masteroppgavens bakgrunn kommer av endringer i læreplan for skoler og endringer i lærerutdanningens utdanningsprogram. Utdanningen er gått fra å være en mer allmenn
utdanning av lærere på fire år, til nå å utdanne mer fagspesifikke lærere på fem år. Med disse
endringene fant vi det interessant å se på hvordan denne nye utdanningen, og pensumet som
følger med, oppleves som relevant for studentene, og om den er etter deres forventninger til
fremtidig yrkesutøvelse. Vi har også hatt en intensjon om å finne ut om det er noen forskjell
mellom forventningene til studenter tidlig og sent i utdanningen. Vår problemstilling lyder
derfor som følger: Hvordan vurderer studenter kroppsøvingslærerutdanningens relevans for
videre yrkesutøvelse? En kvalitativ studie av studenter fra ulike steder i utdanningen. Studien
vår baserer seg på sosialkonstruktivismen, hvor virkeligheten forstås som sosial konstruert.
Vårt teoretiske perspektiv består av ulik forskning gjort på lærerutdanningen i Norge og i
utlandet, i tillegg til teori om begrepet kvalitet og hvordan dette brukes om lærerutdanningen.

Metoden vi har brukt er kvalitative fokusgruppeintervjuer, hvor vi snakket med studenter fra
ulike steder i utdanningen. Videre gjennomførte vi en tematisk analyse av materialet fra
intervjuene etter en seks trinns - modell utarbeidet av Braun og Clark (2006). I den tematiske
analysen utarbeidet vi fire temaer som utgjorde våre funn. Funnene våre omhandler hvordan
studenter ser på de ulike delene ved undervisningen, og hvilke egenskaper de ser på som
viktige å ta med seg etter utdanningen. Vi konkluderer med at studentene stort sett er
fornøyde med den praktiske delen av undervisningen, men at den teoretiske undervisningen
til tider er vanskelig å sette ut i praksis. Våre funn viser også at det er studenter sent i
utdanningen som har denne oppfatningen av det teoretiske pensumet. Vi tenker at videre
forskning burde involvere flere studenter, og fra ulike universitet, for å kunne utvikle
utdanningen ytterligere. I tillegg tror vi at det vil være av nytte for universitetene å få et
innblikk i om studentene har forståelse av utdanningens omfang. 

Nøkkelord: Relevans, praksisnær, yrkesutøvelse, kroppsøving, lærerutdanning.||","no.uia:inspera:143807953:36942542","https://hdl.handle.net/11250/3079254","","University of Agder","Hvordan vurderer studenter kroppsøvingslærerutdanningens relevans for videre yrkesutøvelse?
En kvalitativ studie av et utvalg studenter fra ulike steder i utdanningen.","Master thesis"
"602621be-b530-4238-8996-be218f489150","11250/3034390","Kristina Markussen Raen||Ninni Marie Hogstad","Holsæther, Anna Elisabeth","2023",,"Brøkbegrepet er det mest komplekse begrepet elevene møter på i barneskolen (Behr et al., 1983, s. 91) Derfor har jeg i denne studien undersøkt hvordan elever sammenlikner brøk. Jeg vil dermed undersøke hvilke strategier og konkreter elevene velger å bruke i sammenlikningen. På bakgrunn av dette har jeg utformet følgende forskningsspørsmål:

Hvilke strategier og konkretiseringsmateriell bruker elever på sjette trinn når de sammenlikner brøk?

For å besvare forskningsspørsmålet har fem sjette trinns elever svart på seks forskjellige sammenlikningsoppgaver i brøk. Den først oppgaven inneholdt to brøker med lik nevner. Den andre oppgaven inneholdt to brøker med lik teller. Tre av oppgavene inneholdt brøker med forskjellig teller og nevner. Til slutt var det en oppgave med likeverdige brøker. 

Ved hjelp av oppgavebasert intervju fikk jeg som forsker muligheten til å ha en interaksjon med elevene mens de holdt på. Dette har bidratt til en dypere innsikt i hva elevene anser som viktig når de sammenlikner brøkene. Elevbesvarelsene viste til en rekke ulike strategier for å sammenlikne brøk av ulik størrelse deriblant; restdel, restbrøk, referansepunkt, sammenlikne teller, sammenlikne nevner, visuell sammenlikning og forhold. 

Elevene hadde tilgang på fem forskjellige konkreter da de sammenliknet: melkekorker, brøksirkler, brøkstaver, klosser og litermål. De hadde i tillegg tilgang på en blyant, en linjal og papir under intervjuet. Dette var for å gi støtte til sammenlikningen, og for å se hvilke konkreter elevene foretrukket å bruke.||","no.uia:inspera:143765519:34445917","https://hdl.handle.net/11250/3074475","","University of Agder","Strategier og konkretiseringsmateriell i sammenlikning av brøk.","Master thesis"
