id,collection,dc.contributor.advisor,dc.contributor.author,dc.date.issued,dc.description,dc.description.abstract,dc.identifier,dc.identifier.uri,dc.language,dc.publisher,dc.title,dc.type
"0012027c-ffc5-4e73-bb5a-6dcefc7a53ef","11250/2980784","","Floden, Malen Stener","2024",,"I denne entreprenørielle masteroppgaven har jeg utarbeidet et stasjonsbasert undervisningsopplegg i brøk, til bruk på mellomtrinnet. Undervisningsopplegget består av fem stasjoner til bruk i matematikkundervisning utenfor klasserommet. Hensikten med produktet er å skape noe som lærere og elever kan ta i bruk, i arbeidet med innlæring og forståelse av brøk. 

I utformingen av undervisningsopplegget har det blitt lagt vekt på tre bærende prinsipper. Disse prinsippene er samarbeidslæring, arbeid med virkelighetsnære problemløsningsoppgaver, ved bruk av konkreter og skole utenfor klasserommet. Undervisningsopplegget kan gjennomføres av én lærer, ved at stasjonene er lagt opp slik at elevene er selvgående i gjennomføringen. Det kreves lite forarbeid og innkjøp, for å gjennomføre dette undervisningsopplegget. Utstyret som er nødvendig, er enten allerede tilgjengelig eller lett å anskaffe. 

Teorigrunnlaget for oppgaven baserer seg på de bærende prinsippene, fagfornyelsen og opplæringsloven. Undervisningsopplegget har blitt utformet gjennom bruk av pedagogisk designeforskning, hvor opplegget er testet ut med lærer og elever på mellomtrinnet gjennom 3 sykluser. 
 
Gjennom utprøving har jeg skapt et undervisningsopplegg basert på lokal teori, som kan bidra inn i brøkundervisningen i skolen. Undervisningsopplegget kan bidra til å gi elevene på mellomtrinnet større forståelse av brøk. Ved å samarbeide med andre, jobbe med konkreter og problemløsningsoppgaver i undervisning utenfor klasserommet. 

Nøkkelord: Samarbeidslæring, virkelighetsnære problemløsningsoppgaver, konkreter, skole utenfor klasserommet, fysisk aktivitet, pedagogisk designforskning||In this entrepreneurial master's thesis, I have developed a station-based teaching program on fractions for use in intermediate grades. The teaching program consists of five stations for use in mathematics education outside the classroom. The purpose of the product was to create something that teachers and students can use in their learning and understanding of fractions.

In the design of the teaching program, three guiding principles have been emphasized. These principles are cooperative learning, real-world problem-solving tasks, and school beyond the classroom. The teaching program can be implemented by a teacher, as the stations are designed so that students are self-directed in the learning process. It requires minimal preparation and resources to implement this teaching program. The equipment necessary is either already available or easy to acquire.

The theoretical foundation of the thesis is based on the guiding principles, Fagfornyelsen and the Education Act. The teaching program has been developed through the use of pedagogical design research, where the program has been tested with teachers and students in the intermediate grades through three cycles.

Through testing, I have created a teaching program based on local theory that can contribute to fraction education. The teaching program can help provide intermediate grade students with a greater understanding of fractions by collaborating with others, working with concrete materials and problem-solving tasks, and moving the teaching outside the classroom.

Keywords: Cooperative learning, real-world problem-solving tasks, school beyond the classroom, physical activity, pedagogical design research","no.inn:inspera:231461313:50737709","https://hdl.handle.net/11250/3138605","nob","Inland Norway University","Stasjonsbasert brøkundervisning utenfor klasserommet – utvikling av en ressurs i arbeidet med elevers forståelse, innlæring og anvendelse av brøk","Master thesis"
"001b8701-6a75-4164-ade8-74aae8873bde","11250/2980784","","Olsen, Thomas||Seppola, Arild","2024","Full text not available","I denne oppgaven har vi undersøkt læreres opplevelser med samtaleroboter i skolen. Tittelen for oppgaven er Ungdomsskolelæreres møte med samtaleroboter. Gjennom seks semistrukturerte intervjuer har vi forsøkt å forstå hvordan samtaleroboter potensielt påvirker lærernes hverdag. Problemstillingen vi har tatt utgangspunkt i er: 

Hvilke tanker, erfaringer og antagelser har lærere om samtaleroboter i skolen?

Hensikten har vært å få innsikt i lærernes møter med samtaleroboter og hvilke muligheter og utfordringer de ser, samt hva de mener de trenger av bistand. Intervjudataene er analysert gjennom en tematisk analyse. Ved hjelp av kulturhistorisk aktivitetsteori (KHAT) viser vi til ulike spenninger i deres aktivitetssystemer, samt ønskede tiltak.

Lærerne opplever sin kunnskap som begrenset og etterlyser organiserte former for kompetanseheving, som skoleledelsen ikke har prioritert. Dette skaper en motsetning mellom lærernes behov og ledelsens ansvar. Uformelle læringssituasjoner, ofte ledet av teknologiske ildsjeler, har vært nyttige. Det er en kollektiv oppfatning om at samtaleroboter vil være fremtredende i fremtidens skole og samfunn, noe som skaper behov for retningslinjer for etisk bruk.

Når det gjelder undervisnings- og vurderingspraksis, har lærerne brukt samtaleroboter nøkternt, hovedsakelig til planlegging og inspirasjon. Teknologien viser potensial for å redusere arbeidsmengden, men begrensninger i teknologi eller lærernes kompetanse gjør at potensialet ikke alltid realiseres. Det er bekymring for elever som ikke bruker teknologien, da dette kan føre til større faglige og digitale skiller. Vurderingspraksis er ikke nevneverdig påvirket av samtaleroboter, men teknologien har aktualisert debatten om vurdering, noe som legger press på behovet for bedre opplæring og klare retningslinjer for effektiv bruk av samtaleroboter som pedagogisk hjelpemiddel.||In this master thesis, we have investigated teachers' experiences with chatbots in schools. The title of the thesis is Middle school teachers Encounter with Chatbots. Through six semi-structured interviews, we have attempted to understand how chatbots might potentially affect teachers' everyday work. The research question we have focused on is:

What thoughts, experiences, and assumptions do teachers have about chatbots in schools?

The aim has been to gain insight into teachers' encounters with chatbots, the opportunities and challenges they foresee, and what kind of support they believe they need. The interview data have been analyzed thematically. Using Cultural-Historical Activity Theory (CHAT), we highlight various contradictions in their activity systems and desired measures.

Teachers perceive their knowledge as limited and call for organized forms of professional development, which school leadership currently has not prioritized. This creates a contradiction between teachers' needs and the responsibilities of leadership. Informal learning situations, often led by technological enthusiasts, have been beneficial. There is a collective belief that chatbots will play a prominent role in the future of schools and society, creating a need for ethical guidelines.

Regarding teaching and assessment practices, teachers have limited use of chatbots, mainly for planning and inspiration. The technology shows potential to reduce workload, but limitations in technology or teachers' competence mean this potential is not always realized. There is concern for students who do not use the technology, as this could lead to greater academic and digital divides. Assessment practices have not been significantly impacted by chatbots, but the technology has intensified the debate on assessment, highlighting the need for better training and clear guidelines for the effective use of chatbots as educational tools.","no.inn:inspera:231462210:51096703","https://hdl.handle.net/11250/3137813","nob","Inland Norway University","Ungdomsskolelæreres møte med samtaleroboter","Master thesis"
"00f17d00-da2f-4ee1-b8ab-e0e8f8c15c22","11250/2980784","","Gimle, Magnus Sørdal","2023",,"Denne masteroppgaven undersøker læreres refleksjoner om bruk av modeller i naturfagundervisning med ungdomsskoleelever. Spesielt kartlegger studien hva lærere vektlegger ved to kjente naturfaglige modeller. Videre reflekteres det over aktivering av elevers bakgrunnskunnskap når modellene benyttes i undervisning ved en sosialsemiotisk tilnærming. Modellene består av illustrasjoner som lærerne kjenner til, der den ene modellen fremstiller vannets kretsløp, og den andre fremstiller drivhuseffekten. 

Data er samlet inn ved intervjuer av tre naturfagslærere som alle har jobbet i skolen over flere år. Dataene er gjennomført ved en todelt analyse. Først har jeg gjort en tematisk analyse av begreper som går igjen i intervjuet, deretter har jeg analysert lærernes refleksjoner til de to modellene. Funn fra analysen viser at lærerne som intervjues på generell basis er godt kjent med bruk av modeller. De kjenner godt til begge modellene som vises til i studien og reflekterer rundt egen bruk av modeller i undervisningssammenheng hvor de også ser på modeller som en viktig ressurs i naturfagundervisning. Modellene kan bidra med støtte til både lærerne og elevene når de skal lære om abstrakte og vanskelige prosesser, og måten modellene brukes på kan videre gi elevene kunnskaper og diskusjoner som hjelper elevene med å utvikle forståelse.||This master's thesis examines teachers' reflections on the use of models in science education with secondary school students. Specifically, the study investigates what teachers emphasize regarding two well-known scientific models and how they reflect on activating students' prior knowledge when using the models in teaching. The models consist of illustrations that the teachers are familiar with, where one model represents the water cycle, and the other represents the greenhouse effect.  

Data was collected through interviews with three science teachers, all of whom have worked in schools for several years. The data was analyzed in two parts. First, a thematic analysis of recurring concepts in the interviews was conducted, and then the teachers' reflections on the two models were analyzed. Findings from the analysis indicate that the interviewed teachers are generally well acquainted with the use of models. They have reflected on their own use of models in the context of teaching and consider models to be an essential resource in science education. The models can provide support for both teachers and students when learning about abstract and challenging processes, and the way the models are used can further provide students with knowledge and discussions that help them develop understanding.","no.inn:inspera:166759266:34490191","https://hdl.handle.net/11250/3104621","nob","Inland Norway University","Læreres oppfatninger om to lærebokmodeller i naturfag for ungdomstrinnet – en sosialsemiotisk tilnærming","Master thesis"
"01107f8e-ea3a-4406-aa97-5daa095d83f7","11250/2980784","","Olsen, Thomas||Seppola, Arild","2024","Full text not available","I denne oppgaven har vi undersøkt læreres opplevelser med samtaleroboter i skolen.
Tittelen for oppgaven er Ungdomsskolelæreres møte med samtaleroboter. Gjennom seks
semistrukturerte intervjuer har vi forsøkt å forstå hvordan samtaleroboter potensielt påvirker
lærernes hverdag. Problemstillingen vi har tatt utgangspunkt i er:
Hvilke tanker, erfaringer og antagelser har lærere om samtaleroboter i skolen?
Hensikten har vært å få innsikt i lærernes møter med samtaleroboter og hvilke muligheter
og utfordringer de ser, samt hva de mener de trenger av bistand. Intervjudataene er analysert
gjennom en tematisk analyse. Ved hjelp av kulturhistorisk aktivitetsteori (KHAT) viser vi til
ulike spenninger i deres aktivitetssystemer, samt ønskede tiltak.
Lærerne opplever sin kunnskap som begrenset og etterlyser organiserte former for
kompetanseheving, som skoleledelsen ikke har prioritert. Dette skaper en motsetning mellom
lærernes behov og ledelsens ansvar. Uformelle læringssituasjoner, ofte ledet av teknologiske
ildsjeler, har vært nyttige. Det er en kollektiv oppfatning om at samtaleroboter vil være
fremtredende i fremtidens skole og samfunn, noe som skaper behov for retningslinjer for etisk
bruk.
Når det gjelder undervisnings- og vurderingspraksis, har lærerne brukt samtaleroboter
nøkternt, hovedsakelig til planlegging og inspirasjon. Teknologien viser potensial for å redusere
arbeidsmengden, men begrensninger i teknologi eller lærernes kompetanse gjør at potensialet
ikke alltid realiseres. Det er bekymring for elever som ikke bruker teknologien, da dette kan føre
til større faglige og digitale skiller. Vurderingspraksis er ikke nevneverdig påvirket av
samtaleroboter, men teknologien har aktualisert debatten om vurdering, noe som legger press på
behovet for bedre opplæring og klare retningslinjer for effektiv bruk av samtaleroboter som
pedagogisk hjelpemiddel.||In this master thesis, we have investigated teachers' experiences with chatbots in schools.
The title of the thesis is Middle school teachers Encounter with Chatbots. Through six
semi-structured interviews, we have attempted to understand how chatbots might potentially
affect teachers' everyday work. The research question we have focused on is:
What thoughts, experiences, and assumptions do teachers have about chatbots in
schools?
The aim has been to gain insight into teachers' encounters with chatbots, the opportunities
and challenges they foresee, and what kind of support they believe they need. The interview data
have been analyzed thematically. Using Cultural-Historical Activity Theory (CHAT), we
highlight various contradictions in their activity systems and desired measures.
Teachers perceive their knowledge as limited and call for organized forms of professional
development, which school leadership currently has not prioritized. This creates a contradiction
between teachers' needs and the responsibilities of leadership. Informal learning situations, often
led by technological enthusiasts, have been beneficial. There is a collective belief that chatbots
will play a prominent role in the future of schools and society, creating a need for ethical
guidelines.
Regarding teaching and assessment practices, teachers have limited use of chatbots,
mainly for planning and inspiration. The technology shows potential to reduce workload, but
limitations in technology or teachers' competence mean this potential is not always realized.
There is concern for students who do not use the technology, as this could lead to greater
academic and digital divides. Assessment practices have not been significantly impacted by
chatbots, but the technology has intensified the debate on assessment, highlighting the need for
better training and clear guidelines for the effective use of chatbots as educational tools.","no.inn:inspera:231462210:51739861","https://hdl.handle.net/11250/3137812","nob","Inland Norway University","Ungdomsskolelæreres møte med samtaleroboter.","Master thesis"
"025d45d9-8cd6-4634-878e-eddfd0c73186","11250/2980784","","Granerud, Haavard","2024",,"Formålet med denne masteroppgaven er å undersøke hvilke kunnskaper lærere på mellomtrinnet har om misoppfatninger. Da ser jeg etter hvordan de definerer misoppfatninger, hvilke tanker de har rundt begreper og hvilke metoder de bruker i arbeid med misoppfatningene. Det blir undersøkt sammenhengen mellom naturfaglige språket og misoppfatninger i naturfag og hvordan man kan bruke språk i arbeid med misoppfatninger. Data blir samlet inn gjennom intervju av to naturfagslærere på mellomtrinnet. Det blir gjennomført en tematisk analyse hvor jeg har laget noen tema som lærerens svar blir plassert i tema som passer deres svar. Funnene viser at lærerne har noe forståelse for hva misoppfatninger er, og de tar i bruk det naturfaglige språk for arbeidet med misoppfatninger. Lærerne viser til gode refleksjoner rundt hva misoppfatninger er og hvor de kan komme fra, og de viser til en evne til å arbeide med å hindre misoppfatninger og korrigere misoppfatninger.||The purpose of this master's thesis is to investigate what knowledge middle school teachers have about misconceptions. Then I look for how they define misconceptions, what thoughts they have around terms and what methods they use in working with the misconceptions. The connection between science language and misconceptions in science and how to use language in working with misconceptions is examined. Data is collected through interviews by two middle school science teachers. A thematic analysis will be carried out where I have created some themes for which the teacher's answers will be placed in themes that suit their answers. The findings show that the teachers have some understanding of what misconceptions are, and they use the language of science to work with misconceptions. The teachers show good reflections on what misconceptions are and where they can come from, and they show an ability to work to prevent misconceptions and correct misconceptions. The teachers have some shortcomings when it comes to misconceptions, possibly due to their education.","no.inn:inspera:231461313:38146026","https://hdl.handle.net/11250/3138604","nob","Inland Norway University","Hvilke tanker, definisjoner og metoder har to lærere på mellomtrinnet med arbeidet med misoppfatninger i naturfag?","Master thesis"
"02cc82fa-445e-4c4c-8ed7-e7a8bb32b3e5","11250/2980784","","Tørhaug, Merkesdal, Eirik.","2022",,"Denne masteroppgaven ser på naturfaglæreres erfaringer med utforskende arbeidsmåter, samt naturfagslæreres forståelse av begrepet utforskende undervisning. I arbeidet med naturfag skal elevene arbeide utforskende. De skal få et innblikk i hvordan naturfaglig kunnskap blir til, samt få kjennskap til naturfaglige metoder. Tidligere forskning viser at lærere ofte har en manglende forståelse av utforskende undervisning, samt at utforskende arbeidsmåter ikke benyttes i utstrakt grad i norske klasserom. 
Resultatene i denne studien viser at naturfaglærerne har utforskende arbeidsmetoder som en del av sin praksis, men at de ønsker å anvende seg av utforsking i større grad. Lærerne viser også en forståelse av hvordan støttestrukturer påvirker elevenes læring. De uttrykker at det er flere faktorer som påvirker deres didaktiske valg. Hvorav de viktigste er begrenset til planlegging og gjennomføring av utforskende aktiviteter, samt tilgang til egnede undervisningsopplegg. Lærerne ser flere positive sider med å anvende utforskende arbeidsmetoder. De trekker frem elevenes motivasjon og engasjement i faget som nøkkelfaktorer. I tillegg erfarer lærerne at elevene oppnår et større læringsutbytte hvis de arbeider utforskende sammenlignet med «tradisjonell undervisning».||This master’s thesis looks at science teachers’ experience with inquiry-based science education methods, as well as science teachers’ understanding of the concept of scientific inquiry. In science, pupils shall work exploratory. They will gain insight into how science knowledge is developed, as well as gain knowledge of scientific methods. Previous research shows that teachers often lack understanding of scientific inquiry, and that inquiry based science methods are not widely used in Norwegian classrooms.
The results of this study show that science teachers have exploratory methods as part of their practice, but that they want to apply it to a greater extent. Teachers also show an understanding on how support structures affect pupils’ learning. They express that there are several factors that influence their didactic choices. The main ones are limited to planning and carrying out the inquiry, as well as access to suitable teaching arrangements. Teachers see several positive aspects of applying scientific inquiry methods. They highlight the pupils’ motivation and involvement in the subject as key factors. In addition, teachers find that students achieve a greater learning outcome if they work inquiry based to “traditional teaching”","no.inn:inspera:111594821:32235742","https://hdl.handle.net/11250/3019747","nob","Inland Norway University","Tre læreres erfaring med utforskende undervisning i naturfag","Master thesis"
"0392b219-7a00-4fe4-a92d-d5f0625733f6","11250/2980784","","Wildhhagen, Christoffer Pedersen","2023","Full text not available","Dette er en kvalitativ intervjustudie med tre informanter som har arbeidet på 8. trinn i de siste årene, fra samme skole. Intervjustudien tar utgangspunkt i disse lærernes erfaringer med arbeid om å identifisere elever i matematikkvansker i løpet av den ordinære undervisningen og gjennom arbeid med kartleggingstester. Kartleggingstestene som brukes av mine informanter er nasjonale prøver i regning, Alle Teller og Kartleggeren. Målet med studien er å finne ut hvordan informantene mine arbeider med å identifisere elever i matematikkvansker. Forskningsprosjektet mitt vil sette lys på hvilke arbeidsmetoder og kartleggingstester informantene mine har brukt i arbeidet om å identifisere de potensielle matematikkvansker elever kan ha.
Gjennom teorien i oppgaven og intervjuene av informantene mine så kom jeg frem til at informantene arbeider forskjellig innenfor noen aspekter og likt innenfor andre aspekter ved identifiseringen av matematikkvansker. Det viser seg gjennom forskningen min at informantene mine fokuserer mest på kartleggingstester i stedet for å bekrefte eventuelle mistanker om at elever er i matematikkvansker gjennom undervisningen. Oppgaven trekker også frem i lys at arbeidsmetodene informantene foretrekker, stort sett enten er kartleggingstester som fokuserer på bestemte områder innenfor matematikkfaget eller kartlegging i form av muntlige kartleggingstester med elevene.
Ut ifra den gjennomførte forskningen så viser det seg at mine informanter arbeider med å identifisere potensielle matematikkvansker på forskjellige måter ut ifra hvilke behov elevene har, enten ved å gjennomføre klassevis kartlegging, kartlegging en til en med elevene eller ved observasjon i løpet av den ordinære undervisningen. Etter informantene har oppdaget disse kjennetegnene og dannet seg en mistanke om at en elev kan være i matematikkvansker, så gjennomfører man en kartleggingstest som kartlegger det matematiske emnet som informanten mistenker at eleven sliter med, for å bekrefte eller avkrefte denne teorien.||This is a qualitative interview study with three informants who has worked in the 8.th grade during the last few years, who all work in the same school. The basis of my study are those teachers experiences working with the identification of mathematical difficulties in pupils, through their classes and through work with assessment tests. The assessment tests that are used by my informants are “nasjonale prøver i regning”, “Alle Teller” and “Kartleggeren”. The goal of my study is to figure out how my informants work to identify mathematical difficulties in pupils. My research project will shine a light on which methods and assessment tests my informants has used in their work with identifying mathematical difficulties in pupils. 
With the help of the theories used in my project and the interviews of my informants I concluded that my informants work differently with different aspects of their work with identifying mathematical difficulties, while they work in a similar fashion withing other aspects of this process. Through my research it shows that my informants mainly put their focus on assessment tests rather than confirming or disproving their suspicion of mathematical difficulties through their pupils’ classes. My research also shines a light on how my informants prefer to work with identifying potential mathematical difficulties, which is usually through assessment tests that focus on a certain mathematical topic or a verbal assessment test. 
My research shows that the way my informants work on identifying pupils in mathematical difficulties vary based on the needs the pupil may have, either by performing an assessment test for the whole class, by performing an assessment test one to one with the pupil or by noticing a pupils work during the ordinary lessons. After my informants have created a suspicion based on the characteristics of a pupil in mathematical difficulties, they perform an assessment of the pupil to confirm or deny their suspicions.","no.inn:inspera:135352443:45708314","https://hdl.handle.net/11250/3059074","nob","Inland Norway University","Identifisering av elever i matematikkvansker","Master thesis"
"0415ca3e-54ba-4f0c-89b7-d657392165ad","11250/2980784","","Olsen, Marius Johannessen","2023",,"Denne masteravhandlingen er en kvalitativ studie som ser på i hvilken grad elever på ungdomsskolen utvikler historisk empati om mer distanserte hendelser. For å finne ut av dette har jeg brukt folkemordet i Kambodsja som tema. Datamaterialet er innhentet fra elevtekster hvor jeg har undervist om temaet selv, samt observasjon fra undervisningstimene. Undervisningstimene er basert på Jason Endacott og Sarah Brooks sin instruksjon for å utvikle historisk empati.

Teorien som ligger til grunnlag for empirien i oppgaven er basert på historisk empati og perspektiver, og historiedidaktikk. Det inkluderer ulike definisjoner av perspektiver, historiebevissthet, årsaksforklaringer, bruk av skriveoppgaver og sensitive temaer.

Resultatene tilser at elevene utviklet historisk empati, noen i høyere grad enn andre. Fra kartleggingen til den avsluttende oppgaven kan man se at den affektive siden ved historisk empati ble utviklet mest. Enkelte elever fremviste historisk empati bedre muntlig, mens andre viste dette bedre skriftlig. Selve temaet var engasjerende for mange elever, men for lærere finner man både styrker og utfordringer ved å bruke folkemordet i Kambodsja som tema. Historisk empati som begrep er ikke definert i læreplanen, men man finner likevel begrepet nevnt i kjerneelementer i samfunnsfag og begrepet kan kobles mot noen kompetansemål.||This master thesis is a qualitative study that investigates the extent to which students at secondary school develop historical empathy about more distant events. To investigate this, have I used the genocide in Cambodia as a topic. The data is collected through student texts, where I have held the classes, and observation. The classes are based on Jason Endacott and Sarah Brooks’ instruction for developing historical empathy.

The theory underlying the empirical work is based on historical empathy, perspectives, and history didactics. It includes different definitions of perspectives, history awareness, explanations of causes, writing assignments and sensitive subjects.

The results indicates that the students developed historical empathy, some more than others. From the mapping to the final assignment, you can see that the affective side of historical empathy is the most developed. Some students displayed historical empathy better verbally, while some displayed it better in writing. The topic was engaging for many of the students, but for teachers there are both strength and challenges in using the genocide in Cambodia as a topic. Historical empathy as a concept is not defined in the curriculum, but one nevertheless finds the concept in the key elements of social studies and the term can be connected to some of the competence aims.","no.inn:inspera:136493732:37280364","https://hdl.handle.net/11250/3072943","nob","Inland Norway University","Historisk empati i globalhistorie; Undervisning om folkemordet i Kambodsja og elevers muligheter til å utvikle historisk empati","Master thesis"
"08c64d97-7851-4d1a-8577-ff6bfe80908a","11250/2980784","","Høgberget, Erik","2023",,"I denne oppgaven belyses det hvilken lærerkompetanse lærere mener de trenger for å undervise i fysikk, og hvordan lærere kan benytte denne kompetansen i arbeidet med å forebygge, avdekke og rette opp alternative forestillinger i undervisning med bruk av partikkelmodellen på 5.-7.trinn. Datagrunnlaget består av transkriberte lydopptak fra fire individuelle semistrukturerte intervju med naturfaglærere med ulik undervisningserfaring og utdanning. Dataene er analysert ved hjelp av tematisk analyse. Lærerne i studien reflekterte rundt nødvendig kompetanse for å undervise i fysikk på 5.-7.trinn, og hvordan denne kompetansen kan benyttes i arbeidet med alternative forestillinger om partikkelmodellen, ut fra faktorene fagkompetanse, generell didaktisk kompetanse og fagdidaktisk kompetanse, som Shulman (1986, s. 8) introduserte som viktige elementer i lærerkompetanse. I forbindelse med fagkompetanse ble det poengtert at den må være høyere enn elevene sin. Dette kan hjelpe læreren i arbeidet med å rette opp i alternative forestillinger. Av generell didaktisk kompetanse må lærere variere undervisningen, for å kunne avdekke alternative forestillinger og tilpasse undervisningen når man skal rette oppe i alternative forestillinger. Av fagdidaktisk kompetanse trengs det kompetanse i modeller, representasjoner, utforskende arbeid og undervisning i tråd med NoS-prinsipper, og dette er aktuelt både som forebyggende, og når man skal rette opp i alternative forestillinger. Diskusjonen avdekker et behov for videre forskning i hvordan man skal avdekke alternative forestillinger, og studier som kartlegger fagkompetanse og hvordan man kan øke denne hos lærere. Dette fordi det i denne studien indikeres at lærerne har mangelfull fagkompetanse, slik som i studien til Greensfeld og Gross (2020, s. 9 & 12).||In this task, the teacher competence that teachers believe they need to teach physics is illuminated, as well as how teachers can utilize this competence in their work to prevent, identify, and correct alternative conceptions in teaching using the particle model in grades 5-7. The data consists of transcribed audio recordings from four individual semi-structured interviews with science teachers of varying teaching experience and education. The data was analyzed using thematic analysis. The teachers in the study reflected on the necessary competence for teaching physics in grades 5-7 and how this competence can be used in addressing alternative conceptions of the particle model, based on the factors of subject matter content knowledge, general pedagogical competence, and pedagogical content knowledge, which Shulman (1986, p. 8) introduced as important elements of teacher competence. In relation to content knowledge, it was emphasized that it must be higher than that of the students. This can help the teacher in addressing alternative conceptions. Regarding general pedagogical competence, teachers must vary their instruction to uncover alternative conceptions and adapt their teaching when addressing alternative conceptions. In terms of pedagogical content knowledge, competence in models, representations, exploratory work, and teaching in accordance with nature of science (NoS) principles is necessary, both as a preventive measure and when addressing alternative conceptions. The discussion reveals a need for further research on how to uncover alternative conceptions and studies that assess subject matter competence and how it can be enhanced among teachers. This is because this study indicates that teachers have insufficient subject matter competence, as seen in the study by Greensfeld and Gross (2020, p. 9 & 12).","no.inn:inspera:136493732:37770975","https://hdl.handle.net/11250/3079789","nob","Inland Norway University","Kvalitativ studie av lærerkompetanse og alternative forestillinger innenfor partikkelmodellen","Master thesis"
"08fa7d86-fdcc-4280-893d-cbbec0f07897","11250/2980784","","Westby, Oda Marie","2023",,"Norsk sammendrag 
Dette er en mastergradsoppgave i samfunnsfag ved Høgskolen i Innlandet. Oppgaven er en kvalitativ innholdsanalyse av de feministiske bølgene med tilhørende feministisk teori samt læreplanene fra 1994, 1997, 2006 og 2020. Jeg har lagt vekt på læreplanene i samfunnsfag, samfunnskunnskap og de generelle delene. Problemstilling lyder som følgende: På hvilken måte har de feministiske bølgene påvirket generell del og læreplanene for samfunnsfag både i norsk grunnskole og videregående skole? Formålet er å belyse denne relasjonen gjennom å undersøke og beskrive forholdet mellom de feministiske bølgenes kampsaker og de aktuelle læreplanene. Den metodiske tilnærmingen for undersøkelsen er kvalitativ innholdsanalyse. Jeg anså denne metoden som best egnet da jeg analyserer offentlige tekster. For å kategorisere funn fra læreplanene valgte jeg å telle fremkomsten av ulike nøkkelord og fraser som er relevante for problemstillingen. Nøkkelordene som ble brukt for å søke i læreplanene er: likestilling, kjønn/kjønnsroller, feminisme, likestillingsarbeid, kvinner, menn, jenter, gutter, likeverd, like rettigheter for alle, diskriminering og likestilling mellom menn og kvinner. Funnene gjort gjennom å analysere læreplanene etter nøkkelordene ble analysert opp mot liberalfeministisk teori, radikal feministisk teori, postmoderne feministisk teori og tidligere forskning. Funnene i oppgaven viser at de feministiske bølgenes kampsaker har hatt en viss påvirkning på læreplanenes innhold. Flere av funnene er knyttet til den tredje feministiske bølgens fokus på likhet for alle og den postmodernistiske feminismens fokus på at identitet skal kunne skapes selv og ikke være forutbestemt av tradisjoner og samfunnsforventninger. Det faktumet at flere av funnene tilhøre den tredje feministiske bølgen og postmodernistisk feministisk teori er ikke overrakende da den tredje feministiske bølgen foregår i samme periode som flere av de aktuelle læreplanene jeg har sett på har gyldighet. Det vil si fra 1990- tidlig 2000-tall. Et av de mest konkrete funnene fra dette studien er overgangen fra bruken av ordet likestilling til bruken av ordet likeverd. I løpet av den tredje feministiske bølgen endrer fokuset seg fra likestilling mellom kjønnene til likeverd mellom alle individer i samfunnet, uavhengig av hudfarge, etnisitet, kjønn, helse, seksuell orientering og lignende. Denne nye begreps bruken kommer også tydelig fram i læreplanene, spesielt i deres generelle del. Dette funnet er bare en av flere som er presentert i dette masterstudiet. Oppgavens funn blir naturligvis formet av de ulike teoriene jeg har valgt. 
Det er derfor viktig å legge vekt på at det er mulig at annen teori kunne gitt en annen vinkling på funnene.||Engelsk sammendrag (abstract)
This is a master´s thesis in social science at the Innlandet University Collage. The thesis is a qualitative content analysis of the feminist waves, including feminist theory, and the curricula from 1994, 1997, 2006 and 2020. The focus is on the curricula for social studies, civic educations, and the general parts. The research question is: In what ways have the feminist waves influenced the general parts and curricula for social studies in Norwegian primary and secondary schools? The aim is to illuminate the relationship between these by examining and describing the connection between the themes in the feminist waves and the relevant curricula. The chosen methodological approach for the study is qualitative content analysis, which is considered most appropriate for analyzing public texts. To categorize the findings from the curricula, the occurrence of various keywords and phrases relevant to the research question were counted. The keywords used to search the curricula are: equality, gender/gender roles, feminism, gender equality work, women, men, girl, boys, equal worth, equal rights for all, discrimination and equality between men and women. The findings from the analysis of the curricula using the keywords were analyzed in relation to liberal feminism theory, radical feminist theory, postmodern feminist theory, and previous research. The study´s findings show that the themes in feminist waves have had some influence on the curricula´s content. Several of the findings are related to the third feminist wave´s focus on equality for all and postmodern feminist theory´s emphasis on creating identity independently and not being predetermined by traditions and social expectations. The fact that several of the findings belong to the third feminist wave and the postmodern feminist theory is not surprising since the third feminist wave occurred during the same period as several of the relevant curricula that were examined, which is from the 1990s to the early 2000s. One of the most concrete findings from this study is the transition from using the term “equality” to “equal worth”. During the third feminist wave, the focus shifted from gender equality to equal worth among all individuals in society, regardless of skin color, ethnicity, gender, health, sexual orientation, and similar factors.  This new concept is also clearly reflected in multiple of the curriculums, especially in their general parts. This finding is just one of several presented in this master´s thesis. 
The findings of the thesis are naturally shaped by the chosen theories. Therefore, it is essential to emphasize that other theories could have given a different perspective on the findings.","no.inn:inspera:136493732:34590403","https://hdl.handle.net/11250/3079787","nob","Inland Norway University","De feministiske bølgenes påvirkning på norske læreplaner for samfunnsfag.","Master thesis"
